field_id,field_name,domain,type,required,definition,validation
P14-FLD-164,reported_by_4,Incident & Near-Miss Management,string/number/date/boolean,Conditional,Governed HSEQ field reported_by_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-165,reported_at_4,JHA/JSA & Pre-Task Planning,string/number/date/boolean,Conditional,Governed HSEQ field reported_at_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-166,occurred_at_4,Permits to Work,string/number/date/boolean,Conditional,Governed HSEQ field occurred_at_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-167,due_at_4,Training & Competency,string/number/date/boolean,Conditional,Governed HSEQ field due_at_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-168,closed_at_4,Environmental Management,string/number/date/boolean,Conditional,Governed HSEQ field closed_at_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-169,verified_at_4,Quality Management,string/number/date/boolean,Conditional,Governed HSEQ field verified_at_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-170,evidence_uri_4,Compliance & Regulatory,string/number/date/boolean,Conditional,Governed HSEQ field evidence_uri_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-171,source_system_4,Industrial Hygiene,string/number/date/boolean,Conditional,Governed HSEQ field source_system_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-172,source_record_id_4,Emergency Management,string/number/date/boolean,Conditional,Governed HSEQ field source_record_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-173,jurisdiction_4,Subcontractor HSEQ,string/number/date/boolean,Conditional,Governed HSEQ field jurisdiction_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-174,regulation_code_4,Equipment & Fleet Safety,string/number/date/boolean,Conditional,Governed HSEQ field regulation_code_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-175,permit_number_4,Public & Traffic Safety,string/number/date/boolean,Conditional,Governed HSEQ field permit_number_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-176,training_code_4,Corrective & Preventive Action,string/number/date/boolean,Conditional,Governed HSEQ field training_code_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-177,certification_expiry_4,Audit & Assurance,string/number/date/boolean,Conditional,Governed HSEQ field certification_expiry_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-178,asset_id_4,HSEQ Analytics,string/number/date/boolean,Conditional,Governed HSEQ field asset_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-179,employee_id_4,AI HSEQ Intelligence,string/number/date/boolean,Conditional,Governed HSEQ field employee_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-180,subcontractor_id_4,HSEQ Digital Twin,string/number/date/boolean,Conditional,Governed HSEQ field subcontractor_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-181,crew_id_4,Safety Management,string/number/date/boolean,Conditional,Governed HSEQ field crew_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-182,weather_condition_4,Incident & Near-Miss Management,string/number/date/boolean,Conditional,Governed HSEQ field weather_condition_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-183,shift_id_4,JHA/JSA & Pre-Task Planning,string/number/date/boolean,Conditional,Governed HSEQ field shift_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-184,control_id_4,Permits to Work,string/number/date/boolean,Conditional,Governed HSEQ field control_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-185,hazard_id_4,Training & Competency,string/number/date/boolean,Conditional,Governed HSEQ field hazard_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-186,incident_id_4,Environmental Management,string/number/date/boolean,Conditional,Governed HSEQ field incident_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-187,action_id_4,Quality Management,string/number/date/boolean,Conditional,Governed HSEQ field action_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-188,inspection_id_4,Compliance & Regulatory,string/number/date/boolean,Conditional,Governed HSEQ field inspection_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-189,audit_id_4,Industrial Hygiene,string/number/date/boolean,Conditional,Governed HSEQ field audit_id_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-190,quality_result_4,Emergency Management,string/number/date/boolean,Conditional,Governed HSEQ field quality_result_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-191,environmental_result_4,Subcontractor HSEQ,string/number/date/boolean,Conditional,Governed HSEQ field environmental_result_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-192,compliance_result_4,Equipment & Fleet Safety,string/number/date/boolean,Conditional,Governed HSEQ field compliance_result_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-193,created_at_4,Public & Traffic Safety,string/number/date/boolean,Conditional,Governed HSEQ field created_at_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-194,created_by_4,Corrective & Preventive Action,string/number/date/boolean,Conditional,Governed HSEQ field created_by_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-195,updated_at_4,Audit & Assurance,string/number/date/boolean,Conditional,Governed HSEQ field updated_at_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-196,updated_by_4,HSEQ Analytics,string/number/date/boolean,Conditional,Governed HSEQ field updated_by_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-197,approval_status_4,AI HSEQ Intelligence,string/number/date/boolean,Conditional,Governed HSEQ field approval_status_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-198,reviewed_by_4,HSEQ Digital Twin,string/number/date/boolean,Conditional,Governed HSEQ field reviewed_by_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-199,reviewed_at_4,Safety Management,string/number/date/boolean,Conditional,Governed HSEQ field reviewed_at_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-200,digital_signature_4,Incident & Near-Miss Management,string/number/date/boolean,Conditional,Governed HSEQ field digital_signature_4.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-201,tenant_id_5,JHA/JSA & Pre-Task Planning,string/number/date/boolean,Conditional,Governed HSEQ field tenant_id_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-202,organization_id_5,Permits to Work,string/number/date/boolean,Conditional,Governed HSEQ field organization_id_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-203,project_id_5,Training & Competency,string/number/date/boolean,Conditional,Governed HSEQ field project_id_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-204,location_id_5,Environmental Management,string/number/date/boolean,Conditional,Governed HSEQ field location_id_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-205,record_id_5,Quality Management,string/number/date/boolean,Conditional,Governed HSEQ field record_id_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-206,record_version_5,Compliance & Regulatory,string/number/date/boolean,Conditional,Governed HSEQ field record_version_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-207,status_5,Industrial Hygiene,string/number/date/boolean,Conditional,Governed HSEQ field status_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-208,severity_5,Emergency Management,string/number/date/boolean,Conditional,Governed HSEQ field severity_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-209,risk_score_5,Subcontractor HSEQ,string/number/date/boolean,Conditional,Governed HSEQ field risk_score_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-210,likelihood_5,Equipment & Fleet Safety,string/number/date/boolean,Conditional,Governed HSEQ field likelihood_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-211,consequence_5,Public & Traffic Safety,string/number/date/boolean,Conditional,Governed HSEQ field consequence_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-212,owner_id_5,Corrective & Preventive Action,string/number/date/boolean,Conditional,Governed HSEQ field owner_id_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-213,assigned_to_5,Audit & Assurance,string/number/date/boolean,Conditional,Governed HSEQ field assigned_to_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-214,reported_by_5,HSEQ Analytics,string/number/date/boolean,Conditional,Governed HSEQ field reported_by_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-215,reported_at_5,AI HSEQ Intelligence,string/number/date/boolean,Conditional,Governed HSEQ field reported_at_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-216,occurred_at_5,HSEQ Digital Twin,string/number/date/boolean,Conditional,Governed HSEQ field occurred_at_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-217,due_at_5,Safety Management,string/number/date/boolean,Conditional,Governed HSEQ field due_at_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-218,closed_at_5,Incident & Near-Miss Management,string/number/date/boolean,Conditional,Governed HSEQ field closed_at_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
P14-FLD-219,verified_at_5,JHA/JSA & Pre-Task Planning,string/number/date/boolean,Conditional,Governed HSEQ field verified_at_5.,"Validate scope, type, permissions, evidence and applicable jurisdiction"
