requirement_id,domain,verification,domain_status,unmet_conditions,met_conditions,gap
P16-REQ-094,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-095,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-096,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-097,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-098,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-099,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-100,Point Cloud Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No storage, no tiling, no level of detail, no viewer, no clipping. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-101,Orthomosaic Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No orthomosaic, no tile service, no resolution, no vintage. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-102,Surface & Terrain Models,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-103,Volumes & Earthwork,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-104,Progress & Change Detection,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The engine computes progress against design and can difference an as-built surface against either. Nothing schedules it, trends it over time, or detects change without being asked. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-105,Corridor & Linear Infrastructure,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No alignment, no station, no cross section stored, no corridor model. The engine computes average end area volumes from cross sections a caller supplies and the platform stores none. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-106,Utility Mapping,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No utility, no depth of cover, no subsurface utility engineering quality level, no conflict. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-107,GIS Field Collection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No field collection application, no form, no offline capture, no attribute schema. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-108,Reality Capture QA/QC,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No accuracy assessment, no ground truth comparison, no density check, no acceptance threshold. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-109,Geofencing & Location Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geofence, no location event, no dwell, no alert. Assets carry a last telemetry timestamp and no position history. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-110,Drone Media & Inspection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image catalog, no inspection, no annotation, no defect located on an asset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-111,Regulatory & Flight Compliance,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No airspace, no authorization, no waiver, no currency, no incident report. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-112,Survey Deliverables,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A comparison is a deliverable and carries its own provenance, and the PDF engine renders reports deterministically. There is no drawing, no plan set, no stakeout report and no signed and sealed output. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-113,Machine Control Handoff,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The strongest of the partial domains: files are versioned, typed by format and vendor, checksummed, published with an actor and a moment, superseded rather than replaced, and tied to the surface they were generated from. What is missing is the generation itself — no file is produced by the platform, only recorded. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-114,Spatial Analytics,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Volumes, areas, depths and coverage are computed and reported. There is no spatial query of any kind — no intersection, no buffer, no proximity, and no geometry type in the database at all. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-115,AI Geospatial Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No feature extraction, no classification, no automated takeoff from imagery. The one governed agent reads documents. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-116,Geospatial Digital Twin,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-117,GIS Core,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geometry column, no spatial index, no PostGIS, no layer, no feature. The platform stores coordinates as numerics and grids as JSON. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-118,Coordinate Reference Systems,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Every survey records its horizontal datum, vertical datum, coordinate system and units, and since 0047 all four are enforced before a quantity is computed. Nothing transforms between them — recorded as F4. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-119,Survey Control,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No control point, no monument, no network, no adjustment, no residual — the absence that makes the QA condition fail. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-120,GNSS Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No receiver, no correction source, no RTK session, no fix quality, no observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-121,Total Station Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No instrument, no setup, no backsight, no traverse, no raw observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-122,Digital Levels,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No level run, no benchmark, no closure, no adjustment. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-123,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-124,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-125,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-126,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-127,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-128,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-129,Point Cloud Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No storage, no tiling, no level of detail, no viewer, no clipping. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-130,Orthomosaic Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No orthomosaic, no tile service, no resolution, no vintage. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-131,Surface & Terrain Models,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-132,Volumes & Earthwork,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-133,Progress & Change Detection,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The engine computes progress against design and can difference an as-built surface against either. Nothing schedules it, trends it over time, or detects change without being asked. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-134,Corridor & Linear Infrastructure,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No alignment, no station, no cross section stored, no corridor model. The engine computes average end area volumes from cross sections a caller supplies and the platform stores none. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-135,Utility Mapping,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No utility, no depth of cover, no subsurface utility engineering quality level, no conflict. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-136,GIS Field Collection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No field collection application, no form, no offline capture, no attribute schema. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-137,Reality Capture QA/QC,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No accuracy assessment, no ground truth comparison, no density check, no acceptance threshold. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-138,Geofencing & Location Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geofence, no location event, no dwell, no alert. Assets carry a last telemetry timestamp and no position history. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-139,Drone Media & Inspection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image catalog, no inspection, no annotation, no defect located on an asset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-140,Regulatory & Flight Compliance,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No airspace, no authorization, no waiver, no currency, no incident report. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-141,Survey Deliverables,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A comparison is a deliverable and carries its own provenance, and the PDF engine renders reports deterministically. There is no drawing, no plan set, no stakeout report and no signed and sealed output. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-142,Machine Control Handoff,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The strongest of the partial domains: files are versioned, typed by format and vendor, checksummed, published with an actor and a moment, superseded rather than replaced, and tied to the surface they were generated from. What is missing is the generation itself — no file is produced by the platform, only recorded. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-143,Spatial Analytics,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Volumes, areas, depths and coverage are computed and reported. There is no spatial query of any kind — no intersection, no buffer, no proximity, and no geometry type in the database at all. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-144,AI Geospatial Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No feature extraction, no classification, no automated takeoff from imagery. The one governed agent reads documents. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-145,Geospatial Digital Twin,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-146,GIS Core,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geometry column, no spatial index, no PostGIS, no layer, no feature. The platform stores coordinates as numerics and grids as JSON. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-147,Coordinate Reference Systems,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Every survey records its horizontal datum, vertical datum, coordinate system and units, and since 0047 all four are enforced before a quantity is computed. Nothing transforms between them — recorded as F4. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-148,Survey Control,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No control point, no monument, no network, no adjustment, no residual — the absence that makes the QA condition fail. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-149,GNSS Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No receiver, no correction source, no RTK session, no fix quality, no observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-150,Total Station Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No instrument, no setup, no backsight, no traverse, no raw observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-151,Digital Levels,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No level run, no benchmark, no closure, no adjustment. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-152,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-153,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-154,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-155,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-156,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-157,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-158,Point Cloud Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No storage, no tiling, no level of detail, no viewer, no clipping. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-159,Orthomosaic Management,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No orthomosaic, no tile service, no resolution, no vintage. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-160,Surface & Terrain Models,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-161,Volumes & Earthwork,not_verified,built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-162,Progress & Change Detection,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The engine computes progress against design and can difference an as-built surface against either. Nothing schedules it, trends it over time, or detects change without being asked. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-163,Corridor & Linear Infrastructure,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No alignment, no station, no cross section stored, no corridor model. The engine computes average end area volumes from cross sections a caller supplies and the platform stores none. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-164,Utility Mapping,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No utility, no depth of cover, no subsurface utility engineering quality level, no conflict. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-165,GIS Field Collection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No field collection application, no form, no offline capture, no attribute schema. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-166,Reality Capture QA/QC,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No accuracy assessment, no ground truth comparison, no density check, no acceptance threshold. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-167,Geofencing & Location Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geofence, no location event, no dwell, no alert. Assets carry a last telemetry timestamp and no position history. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-168,Drone Media & Inspection,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image catalog, no inspection, no annotation, no defect located on an asset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-169,Regulatory & Flight Compliance,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No airspace, no authorization, no waiver, no currency, no incident report. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-170,Survey Deliverables,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A comparison is a deliverable and carries its own provenance, and the PDF engine renders reports deterministically. There is no drawing, no plan set, no stakeout report and no signed and sealed output. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-171,Machine Control Handoff,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"The strongest of the partial domains: files are versioned, typed by format and vendor, checksummed, published with an actor and a moment, superseded rather than replaced, and tied to the surface they were generated from. What is missing is the generation itself — no file is produced by the platform, only recorded. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-172,Spatial Analytics,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Volumes, areas, depths and coverage are computed and reported. There is no spatial query of any kind — no intersection, no buffer, no proximity, and no geometry type in the database at all. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-173,AI Geospatial Intelligence,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No feature extraction, no classification, no automated takeoff from imagery. The one governed agent reads documents. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-174,Geospatial Digital Twin,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Not built and not planned. A digital twin is in the class of capability the traceability rules exclude globally. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-175,GIS Core,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No geometry column, no spatial index, no PostGIS, no layer, no feature. The platform stores coordinates as numerics and grids as JSON. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-176,Coordinate Reference Systems,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"Every survey records its horizontal datum, vertical datum, coordinate system and units, and since 0047 all four are enforced before a quantity is computed. Nothing transforms between them — recorded as F4. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-177,Survey Control,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No control point, no monument, no network, no adjustment, no residual — the absence that makes the QA condition fail. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-178,GNSS Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No receiver, no correction source, no RTK session, no fix quality, no observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-179,Total Station Survey,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No instrument, no setup, no backsight, no traverse, no raw observation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-180,Digital Levels,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No level run, no benchmark, no closure, no adjustment. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-181,Construction Layout,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No stakeout point, no layout report, no as-staked record, no offset. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-182,Topographic Survey,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A topographic capture becomes a gridded surface with a cell size, coverage and elevation range. There are no points, no breaklines, no contours and no triangulated model — the grid is the only representation. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-183,Existing Conditions,not_verified,partial,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"An existing-ground surface is a first-class role, captured by any of six methods, differenced against design with full provenance. There is no feature capture: no breaklines, no boundaries, no utilities, no existing structures. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-184,Drone Operations,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No flight, no plan, no mission, no pilot, no log. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-185,Photogrammetry,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"No image, no camera model, no tie point, no bundle adjustment, no processing run. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
P16-REQ-186,LiDAR Reality Capture,not_verified,not_built,applicable QA checks; mapped test evidence,controlled spatial data; coordinate/reference metadata; source evidence; authorization boundaries,"A capture method can be named 'lidar' and nothing else exists: no point cloud, no classification, no intensity, no return. Blocked platform-wide by: applicable QA checks (not_met), mapped test evidence (not_met)."
