requirement_id,test_id,engine_id,api_id,ui_id,status
P17-REQ-304,P17-TST-304,P17-ENG-029,P17-API-032,P17-UI-010,Mapped
P17-REQ-305,P17-TST-305,P17-ENG-030,P17-API-033,P17-UI-011,Mapped
P17-REQ-306,P17-TST-306,P17-ENG-031,P17-API-034,P17-UI-012,Mapped
P17-REQ-307,P17-TST-307,P17-ENG-032,P17-API-035,P17-UI-013,Mapped
P17-REQ-308,P17-TST-308,P17-ENG-033,P17-API-036,P17-UI-014,Mapped
P17-REQ-309,P17-TST-309,P17-ENG-034,P17-API-037,P17-UI-015,Mapped
P17-REQ-310,P17-TST-310,P17-ENG-035,P17-API-038,P17-UI-016,Mapped
P17-REQ-311,P17-TST-311,P17-ENG-036,P17-API-039,P17-UI-017,Mapped
P17-REQ-312,P17-TST-312,P17-ENG-037,P17-API-040,P17-UI-018,Mapped
P17-REQ-313,P17-TST-313,P17-ENG-038,P17-API-041,P17-UI-019,Mapped
P17-REQ-314,P17-TST-314,P17-ENG-039,P17-API-042,P17-UI-020,Mapped
P17-REQ-315,P17-TST-315,P17-ENG-040,P17-API-043,P17-UI-021,Mapped
P17-REQ-316,P17-TST-316,P17-ENG-041,P17-API-044,P17-UI-022,Mapped
P17-REQ-317,P17-TST-317,P17-ENG-042,P17-API-045,P17-UI-023,Mapped
P17-REQ-318,P17-TST-318,P17-ENG-043,P17-API-046,P17-UI-024,Mapped
P17-REQ-319,P17-TST-319,P17-ENG-044,P17-API-047,P17-UI-025,Mapped
P17-REQ-320,P17-TST-320,P17-ENG-045,P17-API-048,P17-UI-026,Mapped
P17-REQ-321,P17-TST-321,P17-ENG-046,P17-API-049,P17-UI-027,Mapped
P17-REQ-322,P17-TST-322,P17-ENG-047,P17-API-050,P17-UI-028,Mapped
P17-REQ-323,P17-TST-323,P17-ENG-048,P17-API-051,P17-UI-029,Mapped
P17-REQ-324,P17-TST-324,P17-ENG-049,P17-API-052,P17-UI-030,Mapped
P17-REQ-325,P17-TST-325,P17-ENG-050,P17-API-053,P17-UI-031,Mapped
P17-REQ-326,P17-TST-326,P17-ENG-051,P17-API-054,P17-UI-032,Mapped
P17-REQ-327,P17-TST-327,P17-ENG-052,P17-API-055,P17-UI-033,Mapped
P17-REQ-328,P17-TST-328,P17-ENG-053,P17-API-056,P17-UI-034,Mapped
P17-REQ-329,P17-TST-329,P17-ENG-054,P17-API-057,P17-UI-035,Mapped
P17-REQ-330,P17-TST-330,P17-ENG-055,P17-API-058,P17-UI-036,Mapped
P17-REQ-331,P17-TST-331,P17-ENG-001,P17-API-059,P17-UI-037,Mapped
P17-REQ-332,P17-TST-332,P17-ENG-002,P17-API-060,P17-UI-038,Mapped
P17-REQ-333,P17-TST-333,P17-ENG-003,P17-API-061,P17-UI-039,Mapped
P17-REQ-334,P17-TST-334,P17-ENG-004,P17-API-062,P17-UI-040,Mapped
P17-REQ-335,P17-TST-335,P17-ENG-005,P17-API-063,P17-UI-041,Mapped
P17-REQ-336,P17-TST-336,P17-ENG-006,P17-API-064,P17-UI-042,Mapped
P17-REQ-337,P17-TST-337,P17-ENG-007,P17-API-065,P17-UI-043,Mapped
P17-REQ-338,P17-TST-338,P17-ENG-008,P17-API-066,P17-UI-044,Mapped
P17-REQ-339,P17-TST-339,P17-ENG-009,P17-API-067,P17-UI-045,Mapped
P17-REQ-340,P17-TST-340,P17-ENG-010,P17-API-068,P17-UI-046,Mapped
P17-REQ-341,P17-TST-341,P17-ENG-011,P17-API-001,P17-UI-047,Mapped
P17-REQ-342,P17-TST-342,P17-ENG-012,P17-API-002,P17-UI-048,Mapped
P17-REQ-343,P17-TST-343,P17-ENG-013,P17-API-003,P17-UI-049,Mapped
P17-REQ-344,P17-TST-344,P17-ENG-014,P17-API-004,P17-UI-001,Mapped
P17-REQ-345,P17-TST-345,P17-ENG-015,P17-API-005,P17-UI-002,Mapped
P17-REQ-346,P17-TST-346,P17-ENG-016,P17-API-006,P17-UI-003,Mapped
P17-REQ-347,P17-TST-347,P17-ENG-017,P17-API-007,P17-UI-004,Mapped
P17-REQ-348,P17-TST-348,P17-ENG-018,P17-API-008,P17-UI-005,Mapped
P17-REQ-349,P17-TST-349,P17-ENG-019,P17-API-009,P17-UI-006,Mapped
P17-REQ-350,P17-TST-350,P17-ENG-020,P17-API-010,P17-UI-007,Mapped
P17-REQ-351,P17-TST-351,P17-ENG-021,P17-API-011,P17-UI-008,Mapped
P17-REQ-352,P17-TST-352,P17-ENG-022,P17-API-012,P17-UI-009,Mapped
P17-REQ-353,P17-TST-353,P17-ENG-023,P17-API-013,P17-UI-010,Mapped
P17-REQ-354,P17-TST-354,P17-ENG-024,P17-API-014,P17-UI-011,Mapped
P17-REQ-355,P17-TST-355,P17-ENG-025,P17-API-015,P17-UI-012,Mapped
P17-REQ-356,P17-TST-356,P17-ENG-026,P17-API-016,P17-UI-013,Mapped
P17-REQ-357,P17-TST-357,P17-ENG-027,P17-API-017,P17-UI-014,Mapped
P17-REQ-358,P17-TST-358,P17-ENG-028,P17-API-018,P17-UI-015,Mapped
P17-REQ-359,P17-TST-359,P17-ENG-029,P17-API-019,P17-UI-016,Mapped
P17-REQ-360,P17-TST-360,P17-ENG-030,P17-API-020,P17-UI-017,Mapped
P17-REQ-361,P17-TST-361,P17-ENG-031,P17-API-021,P17-UI-018,Mapped
P17-REQ-362,P17-TST-362,P17-ENG-032,P17-API-022,P17-UI-019,Mapped
P17-REQ-363,P17-TST-363,P17-ENG-033,P17-API-023,P17-UI-020,Mapped
P17-REQ-364,P17-TST-364,P17-ENG-034,P17-API-024,P17-UI-021,Mapped
P17-REQ-365,P17-TST-365,P17-ENG-035,P17-API-025,P17-UI-022,Mapped
P17-REQ-366,P17-TST-366,P17-ENG-036,P17-API-026,P17-UI-023,Mapped
P17-REQ-367,P17-TST-367,P17-ENG-037,P17-API-027,P17-UI-024,Mapped
P17-REQ-368,P17-TST-368,P17-ENG-038,P17-API-028,P17-UI-025,Mapped
P17-REQ-369,P17-TST-369,P17-ENG-039,P17-API-029,P17-UI-026,Mapped
P17-REQ-370,P17-TST-370,P17-ENG-040,P17-API-030,P17-UI-027,Mapped
P17-REQ-371,P17-TST-371,P17-ENG-041,P17-API-031,P17-UI-028,Mapped
P17-REQ-372,P17-TST-372,P17-ENG-042,P17-API-032,P17-UI-029,Mapped
P17-REQ-373,P17-TST-373,P17-ENG-043,P17-API-033,P17-UI-030,Mapped
P17-REQ-374,P17-TST-374,P17-ENG-044,P17-API-034,P17-UI-031,Mapped
P17-REQ-375,P17-TST-375,P17-ENG-045,P17-API-035,P17-UI-032,Mapped
P17-REQ-376,P17-TST-376,P17-ENG-046,P17-API-036,P17-UI-033,Mapped
P17-REQ-377,P17-TST-377,P17-ENG-047,P17-API-037,P17-UI-034,Mapped
P17-REQ-378,P17-TST-378,P17-ENG-048,P17-API-038,P17-UI-035,Mapped
P17-REQ-379,P17-TST-379,P17-ENG-049,P17-API-039,P17-UI-036,Mapped
P17-REQ-380,P17-TST-380,P17-ENG-050,P17-API-040,P17-UI-037,Mapped
