requirement_id,test_id,engine_id,api_id,ui_id,status
P14-REQ-304,P14-TST-304,P14-ENG-024,P14-API-004,P14-UI-024,Mapped
P14-REQ-305,P14-TST-305,P14-ENG-025,P14-API-005,P14-UI-025,Mapped
P14-REQ-306,P14-TST-306,P14-ENG-026,P14-API-006,P14-UI-026,Mapped
P14-REQ-307,P14-TST-307,P14-ENG-027,P14-API-007,P14-UI-027,Mapped
P14-REQ-308,P14-TST-308,P14-ENG-028,P14-API-008,P14-UI-028,Mapped
P14-REQ-309,P14-TST-309,P14-ENG-029,P14-API-009,P14-UI-029,Mapped
P14-REQ-310,P14-TST-310,P14-ENG-030,P14-API-010,P14-UI-030,Mapped
P14-REQ-311,P14-TST-311,P14-ENG-031,P14-API-011,P14-UI-031,Mapped
P14-REQ-312,P14-TST-312,P14-ENG-032,P14-API-012,P14-UI-032,Mapped
P14-REQ-313,P14-TST-313,P14-ENG-033,P14-API-013,P14-UI-033,Mapped
P14-REQ-314,P14-TST-314,P14-ENG-034,P14-API-014,P14-UI-034,Mapped
P14-REQ-315,P14-TST-315,P14-ENG-035,P14-API-015,P14-UI-035,Mapped
P14-REQ-316,P14-TST-316,P14-ENG-036,P14-API-016,P14-UI-001,Mapped
P14-REQ-317,P14-TST-317,P14-ENG-037,P14-API-017,P14-UI-002,Mapped
P14-REQ-318,P14-TST-318,P14-ENG-038,P14-API-018,P14-UI-003,Mapped
P14-REQ-319,P14-TST-319,P14-ENG-039,P14-API-019,P14-UI-004,Mapped
P14-REQ-320,P14-TST-320,P14-ENG-040,P14-API-020,P14-UI-005,Mapped
