field_id,field_name,domain,type,required,definition,validation
P16-FLD-139,project_id_3,Drone Media & Inspection,string/number/date/boolean/geometry,Conditional,Governed spatial field project_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-140,record_id_3,Regulatory & Flight Compliance,string/number/date/boolean/geometry,Conditional,Governed spatial field record_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-141,source_system_3,Survey Deliverables,string/number/date/boolean/geometry,Conditional,Governed spatial field source_system_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-142,source_record_id_3,Machine Control Handoff,string/number/date/boolean/geometry,Conditional,Governed spatial field source_record_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-143,geometry_type_3,Spatial Analytics,string/number/date/boolean/geometry,Conditional,Governed spatial field geometry_type_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-144,geometry_uri_3,AI Geospatial Intelligence,string/number/date/boolean/geometry,Conditional,Governed spatial field geometry_uri_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-145,crs_code_3,Geospatial Digital Twin,string/number/date/boolean/geometry,Conditional,Governed spatial field crs_code_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-146,horizontal_datum_3,GIS Core,string/number/date/boolean/geometry,Conditional,Governed spatial field horizontal_datum_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-147,vertical_datum_3,Coordinate Reference Systems,string/number/date/boolean/geometry,Conditional,Governed spatial field vertical_datum_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-148,geoid_model_3,Survey Control,string/number/date/boolean/geometry,Conditional,Governed spatial field geoid_model_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-149,unit_code_3,GNSS Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field unit_code_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-150,easting_3,Total Station Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field easting_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-151,northing_3,Digital Levels,string/number/date/boolean/geometry,Conditional,Governed spatial field northing_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-152,latitude_3,Construction Layout,string/number/date/boolean/geometry,Conditional,Governed spatial field latitude_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-153,longitude_3,Topographic Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field longitude_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-154,elevation_3,Existing Conditions,string/number/date/boolean/geometry,Conditional,Governed spatial field elevation_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-155,station_3,Drone Operations,string/number/date/boolean/geometry,Conditional,Governed spatial field station_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-156,offset_3,Photogrammetry,string/number/date/boolean/geometry,Conditional,Governed spatial field offset_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-157,chainage_3,LiDAR Reality Capture,string/number/date/boolean/geometry,Conditional,Governed spatial field chainage_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-158,accuracy_horizontal_3,Point Cloud Management,string/number/date/boolean/geometry,Conditional,Governed spatial field accuracy_horizontal_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-159,accuracy_vertical_3,Orthomosaic Management,string/number/date/boolean/geometry,Conditional,Governed spatial field accuracy_vertical_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-160,rmse_3,Surface & Terrain Models,string/number/date/boolean/geometry,Conditional,Governed spatial field rmse_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-161,residual_3,Volumes & Earthwork,string/number/date/boolean/geometry,Conditional,Governed spatial field residual_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-162,precision_status_3,Progress & Change Detection,string/number/date/boolean/geometry,Conditional,Governed spatial field precision_status_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-163,quality_status_3,Corridor & Linear Infrastructure,string/number/date/boolean/geometry,Conditional,Governed spatial field quality_status_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-164,control_point_id_3,Utility Mapping,string/number/date/boolean/geometry,Conditional,Governed spatial field control_point_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-165,benchmark_id_3,GIS Field Collection,string/number/date/boolean/geometry,Conditional,Governed spatial field benchmark_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-166,instrument_id_3,Reality Capture QA/QC,string/number/date/boolean/geometry,Conditional,Governed spatial field instrument_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-167,instrument_serial_3,Geofencing & Location Intelligence,string/number/date/boolean/geometry,Conditional,Governed spatial field instrument_serial_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-168,calibration_due_at_3,Drone Media & Inspection,string/number/date/boolean/geometry,Conditional,Governed spatial field calibration_due_at_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-169,crew_id_3,Regulatory & Flight Compliance,string/number/date/boolean/geometry,Conditional,Governed spatial field crew_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-170,surveyor_id_3,Survey Deliverables,string/number/date/boolean/geometry,Conditional,Governed spatial field surveyor_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-171,pilot_id_3,Machine Control Handoff,string/number/date/boolean/geometry,Conditional,Governed spatial field pilot_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-172,aircraft_id_3,Spatial Analytics,string/number/date/boolean/geometry,Conditional,Governed spatial field aircraft_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-173,mission_id_3,AI Geospatial Intelligence,string/number/date/boolean/geometry,Conditional,Governed spatial field mission_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-174,flight_id_3,Geospatial Digital Twin,string/number/date/boolean/geometry,Conditional,Governed spatial field flight_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-175,battery_id_3,GIS Core,string/number/date/boolean/geometry,Conditional,Governed spatial field battery_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-176,payload_id_3,Coordinate Reference Systems,string/number/date/boolean/geometry,Conditional,Governed spatial field payload_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-177,captured_at_3,Survey Control,string/number/date/boolean/geometry,Conditional,Governed spatial field captured_at_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-178,processed_at_3,GNSS Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field processed_at_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-179,approved_at_3,Total Station Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field approved_at_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-180,created_at_3,Digital Levels,string/number/date/boolean/geometry,Conditional,Governed spatial field created_at_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-181,created_by_3,Construction Layout,string/number/date/boolean/geometry,Conditional,Governed spatial field created_by_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-182,updated_at_3,Topographic Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field updated_at_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-183,updated_by_3,Existing Conditions,string/number/date/boolean/geometry,Conditional,Governed spatial field updated_by_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-184,file_uri_3,Drone Operations,string/number/date/boolean/geometry,Conditional,Governed spatial field file_uri_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-185,checksum_3,Photogrammetry,string/number/date/boolean/geometry,Conditional,Governed spatial field checksum_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-186,image_resolution_3,LiDAR Reality Capture,string/number/date/boolean/geometry,Conditional,Governed spatial field image_resolution_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-187,ground_sample_distance_3,Point Cloud Management,string/number/date/boolean/geometry,Conditional,Governed spatial field ground_sample_distance_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-188,point_density_3,Orthomosaic Management,string/number/date/boolean/geometry,Conditional,Governed spatial field point_density_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-189,overlap_forward_3,Surface & Terrain Models,string/number/date/boolean/geometry,Conditional,Governed spatial field overlap_forward_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-190,overlap_side_3,Volumes & Earthwork,string/number/date/boolean/geometry,Conditional,Governed spatial field overlap_side_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-191,surface_id_3,Progress & Change Detection,string/number/date/boolean/geometry,Conditional,Governed spatial field surface_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-192,surface_version_3,Corridor & Linear Infrastructure,string/number/date/boolean/geometry,Conditional,Governed spatial field surface_version_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-193,volume_value_3,Utility Mapping,string/number/date/boolean/geometry,Conditional,Governed spatial field volume_value_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-194,volume_unit_3,GIS Field Collection,string/number/date/boolean/geometry,Conditional,Governed spatial field volume_unit_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-195,swell_factor_3,Reality Capture QA/QC,string/number/date/boolean/geometry,Conditional,Governed spatial field swell_factor_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-196,shrink_factor_3,Geofencing & Location Intelligence,string/number/date/boolean/geometry,Conditional,Governed spatial field shrink_factor_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-197,evidence_uri_3,Drone Media & Inspection,string/number/date/boolean/geometry,Conditional,Governed spatial field evidence_uri_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-198,confidence_score_3,Regulatory & Flight Compliance,string/number/date/boolean/geometry,Conditional,Governed spatial field confidence_score_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-199,human_review_status_3,Survey Deliverables,string/number/date/boolean/geometry,Conditional,Governed spatial field human_review_status_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-200,regulatory_status_3,Machine Control Handoff,string/number/date/boolean/geometry,Conditional,Governed spatial field regulatory_status_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-201,authorization_reference_3,Spatial Analytics,string/number/date/boolean/geometry,Conditional,Governed spatial field authorization_reference_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-202,privacy_classification_3,AI Geospatial Intelligence,string/number/date/boolean/geometry,Conditional,Governed spatial field privacy_classification_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-203,offline_sync_status_3,Geospatial Digital Twin,string/number/date/boolean/geometry,Conditional,Governed spatial field offline_sync_status_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-204,lineage_id_3,GIS Core,string/number/date/boolean/geometry,Conditional,Governed spatial field lineage_id_3.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-205,tenant_id_4,Coordinate Reference Systems,string/number/date/boolean/geometry,Conditional,Governed spatial field tenant_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-206,organization_id_4,Survey Control,string/number/date/boolean/geometry,Conditional,Governed spatial field organization_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-207,project_id_4,GNSS Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field project_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-208,record_id_4,Total Station Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field record_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-209,source_system_4,Digital Levels,string/number/date/boolean/geometry,Conditional,Governed spatial field source_system_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-210,source_record_id_4,Construction Layout,string/number/date/boolean/geometry,Conditional,Governed spatial field source_record_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-211,geometry_type_4,Topographic Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field geometry_type_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-212,geometry_uri_4,Existing Conditions,string/number/date/boolean/geometry,Conditional,Governed spatial field geometry_uri_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-213,crs_code_4,Drone Operations,string/number/date/boolean/geometry,Conditional,Governed spatial field crs_code_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-214,horizontal_datum_4,Photogrammetry,string/number/date/boolean/geometry,Conditional,Governed spatial field horizontal_datum_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-215,vertical_datum_4,LiDAR Reality Capture,string/number/date/boolean/geometry,Conditional,Governed spatial field vertical_datum_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-216,geoid_model_4,Point Cloud Management,string/number/date/boolean/geometry,Conditional,Governed spatial field geoid_model_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-217,unit_code_4,Orthomosaic Management,string/number/date/boolean/geometry,Conditional,Governed spatial field unit_code_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-218,easting_4,Surface & Terrain Models,string/number/date/boolean/geometry,Conditional,Governed spatial field easting_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-219,northing_4,Volumes & Earthwork,string/number/date/boolean/geometry,Conditional,Governed spatial field northing_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-220,latitude_4,Progress & Change Detection,string/number/date/boolean/geometry,Conditional,Governed spatial field latitude_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-221,longitude_4,Corridor & Linear Infrastructure,string/number/date/boolean/geometry,Conditional,Governed spatial field longitude_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-222,elevation_4,Utility Mapping,string/number/date/boolean/geometry,Conditional,Governed spatial field elevation_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-223,station_4,GIS Field Collection,string/number/date/boolean/geometry,Conditional,Governed spatial field station_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-224,offset_4,Reality Capture QA/QC,string/number/date/boolean/geometry,Conditional,Governed spatial field offset_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-225,chainage_4,Geofencing & Location Intelligence,string/number/date/boolean/geometry,Conditional,Governed spatial field chainage_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-226,accuracy_horizontal_4,Drone Media & Inspection,string/number/date/boolean/geometry,Conditional,Governed spatial field accuracy_horizontal_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-227,accuracy_vertical_4,Regulatory & Flight Compliance,string/number/date/boolean/geometry,Conditional,Governed spatial field accuracy_vertical_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-228,rmse_4,Survey Deliverables,string/number/date/boolean/geometry,Conditional,Governed spatial field rmse_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-229,residual_4,Machine Control Handoff,string/number/date/boolean/geometry,Conditional,Governed spatial field residual_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-230,precision_status_4,Spatial Analytics,string/number/date/boolean/geometry,Conditional,Governed spatial field precision_status_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-231,quality_status_4,AI Geospatial Intelligence,string/number/date/boolean/geometry,Conditional,Governed spatial field quality_status_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-232,control_point_id_4,Geospatial Digital Twin,string/number/date/boolean/geometry,Conditional,Governed spatial field control_point_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-233,benchmark_id_4,GIS Core,string/number/date/boolean/geometry,Conditional,Governed spatial field benchmark_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-234,instrument_id_4,Coordinate Reference Systems,string/number/date/boolean/geometry,Conditional,Governed spatial field instrument_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-235,instrument_serial_4,Survey Control,string/number/date/boolean/geometry,Conditional,Governed spatial field instrument_serial_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-236,calibration_due_at_4,GNSS Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field calibration_due_at_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-237,crew_id_4,Total Station Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field crew_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-238,surveyor_id_4,Digital Levels,string/number/date/boolean/geometry,Conditional,Governed spatial field surveyor_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-239,pilot_id_4,Construction Layout,string/number/date/boolean/geometry,Conditional,Governed spatial field pilot_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-240,aircraft_id_4,Topographic Survey,string/number/date/boolean/geometry,Conditional,Governed spatial field aircraft_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-241,mission_id_4,Existing Conditions,string/number/date/boolean/geometry,Conditional,Governed spatial field mission_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-242,flight_id_4,Drone Operations,string/number/date/boolean/geometry,Conditional,Governed spatial field flight_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-243,battery_id_4,Photogrammetry,string/number/date/boolean/geometry,Conditional,Governed spatial field battery_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-244,payload_id_4,LiDAR Reality Capture,string/number/date/boolean/geometry,Conditional,Governed spatial field payload_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-245,captured_at_4,Point Cloud Management,string/number/date/boolean/geometry,Conditional,Governed spatial field captured_at_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-246,processed_at_4,Orthomosaic Management,string/number/date/boolean/geometry,Conditional,Governed spatial field processed_at_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-247,approved_at_4,Surface & Terrain Models,string/number/date/boolean/geometry,Conditional,Governed spatial field approved_at_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-248,created_at_4,Volumes & Earthwork,string/number/date/boolean/geometry,Conditional,Governed spatial field created_at_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-249,created_by_4,Progress & Change Detection,string/number/date/boolean/geometry,Conditional,Governed spatial field created_by_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-250,updated_at_4,Corridor & Linear Infrastructure,string/number/date/boolean/geometry,Conditional,Governed spatial field updated_at_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-251,updated_by_4,Utility Mapping,string/number/date/boolean/geometry,Conditional,Governed spatial field updated_by_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-252,file_uri_4,GIS Field Collection,string/number/date/boolean/geometry,Conditional,Governed spatial field file_uri_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-253,checksum_4,Reality Capture QA/QC,string/number/date/boolean/geometry,Conditional,Governed spatial field checksum_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-254,image_resolution_4,Geofencing & Location Intelligence,string/number/date/boolean/geometry,Conditional,Governed spatial field image_resolution_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-255,ground_sample_distance_4,Drone Media & Inspection,string/number/date/boolean/geometry,Conditional,Governed spatial field ground_sample_distance_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-256,point_density_4,Regulatory & Flight Compliance,string/number/date/boolean/geometry,Conditional,Governed spatial field point_density_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-257,overlap_forward_4,Survey Deliverables,string/number/date/boolean/geometry,Conditional,Governed spatial field overlap_forward_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-258,overlap_side_4,Machine Control Handoff,string/number/date/boolean/geometry,Conditional,Governed spatial field overlap_side_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-259,surface_id_4,Spatial Analytics,string/number/date/boolean/geometry,Conditional,Governed spatial field surface_id_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
P16-FLD-260,surface_version_4,AI Geospatial Intelligence,string/number/date/boolean/geometry,Conditional,Governed spatial field surface_version_4.,"Validate type, tenant/project scope, CRS/datum/unit compatibility, lineage, accuracy and permissions"
