field_id,field_name,domain,type,required,definition,validation
P19-FLD-148,record_id_3,Subcontract Management,string/number/date/boolean,Conditional,Governed commercial field record_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-149,party_id_3,Purchase Contract Commercials,string/number/date/boolean,Conditional,Governed commercial field party_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-150,clause_id_3,Contract Clause Registry,string/number/date/boolean,Conditional,Governed commercial field clause_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-151,obligation_id_3,Obligation Management,string/number/date/boolean,Conditional,Governed commercial field obligation_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-152,notice_id_3,Notice Management,string/number/date/boolean,Conditional,Governed commercial field notice_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-153,notice_due_at_3,Potential Change Management,string/number/date/boolean,Conditional,Governed commercial field notice_due_at_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-154,notice_sent_at_3,Change Order Management,string/number/date/boolean,Conditional,Governed commercial field notice_sent_at_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-155,change_event_id_3,Change Pricing,string/number/date/boolean,Conditional,Governed commercial field change_event_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-156,change_order_id_3,T&M / Force Account,string/number/date/boolean,Conditional,Governed commercial field change_order_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-157,change_version_3,Change Authorization,string/number/date/boolean,Conditional,Governed commercial field change_version_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-158,change_status_3,Contract Value Control,string/number/date/boolean,Conditional,Governed commercial field change_status_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-159,change_reason_3,Claims Management,string/number/date/boolean,Conditional,Governed commercial field change_reason_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-160,authorization_id_3,Delay & Disruption Records,string/number/date/boolean,Conditional,Governed commercial field authorization_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-161,approval_limit_3,Differing Site Conditions,string/number/date/boolean,Conditional,Governed commercial field approval_limit_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-162,nte_value_3,Scope & Design Change,string/number/date/boolean,Conditional,Governed commercial field nte_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-163,original_contract_value_3,Payment & Billing Commercials,string/number/date/boolean,Conditional,Governed commercial field original_contract_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-164,approved_change_value_3,Retainage & Holdbacks,string/number/date/boolean,Conditional,Governed commercial field approved_change_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-165,pending_change_value_3,Backcharges & Deductions,string/number/date/boolean,Conditional,Governed commercial field pending_change_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-166,forecast_change_value_3,Allowances & Contingencies,string/number/date/boolean,Conditional,Governed commercial field forecast_change_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-167,revised_contract_value_3,Escalation & Price Adjustment,string/number/date/boolean,Conditional,Governed commercial field revised_contract_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-168,labor_cost_3,"Insurance, Bonds & Commercial Compliance",string/number/date/boolean,Conditional,Governed commercial field labor_cost_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-169,equipment_cost_3,Lien & Waiver Administration,string/number/date/boolean,Conditional,Governed commercial field equipment_cost_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-170,material_cost_3,Dispute Management,string/number/date/boolean,Conditional,Governed commercial field material_cost_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-171,subcontract_cost_3,Commercial Forecasting,string/number/date/boolean,Conditional,Governed commercial field subcontract_cost_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-172,trucking_cost_3,Contract Closeout,string/number/date/boolean,Conditional,Governed commercial field trucking_cost_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-173,burden_cost_3,AI Commercial Intelligence,string/number/date/boolean,Conditional,Governed commercial field burden_cost_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-174,markup_value_3,Commercial Digital Twin,string/number/date/boolean,Conditional,Governed commercial field markup_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-175,tax_value_3,Commercial Management Core,string/number/date/boolean,Conditional,Governed commercial field tax_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-176,bond_cost_3,Prime Contract Management,string/number/date/boolean,Conditional,Governed commercial field bond_cost_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-177,tm_ticket_id_3,Subcontract Management,string/number/date/boolean,Conditional,Governed commercial field tm_ticket_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-178,ticket_date_3,Purchase Contract Commercials,string/number/date/boolean,Conditional,Governed commercial field ticket_date_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-179,signed_status_3,Contract Clause Registry,string/number/date/boolean,Conditional,Governed commercial field signed_status_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-180,claim_id_3,Obligation Management,string/number/date/boolean,Conditional,Governed commercial field claim_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-181,claim_status_3,Notice Management,string/number/date/boolean,Conditional,Governed commercial field claim_status_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-182,claim_cost_value_3,Potential Change Management,string/number/date/boolean,Conditional,Governed commercial field claim_cost_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-183,claim_time_days_3,Change Order Management,string/number/date/boolean,Conditional,Governed commercial field claim_time_days_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-184,delay_event_id_3,Change Pricing,string/number/date/boolean,Conditional,Governed commercial field delay_event_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-185,schedule_activity_id_3,T&M / Force Account,string/number/date/boolean,Conditional,Governed commercial field schedule_activity_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-186,differing_condition_id_3,Change Authorization,string/number/date/boolean,Conditional,Governed commercial field differing_condition_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-187,payment_application_id_3,Contract Value Control,string/number/date/boolean,Conditional,Governed commercial field payment_application_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-188,billing_period_3,Claims Management,string/number/date/boolean,Conditional,Governed commercial field billing_period_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-189,retainage_percent_3,Delay & Disruption Records,string/number/date/boolean,Conditional,Governed commercial field retainage_percent_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-190,retainage_value_3,Differing Site Conditions,string/number/date/boolean,Conditional,Governed commercial field retainage_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-191,backcharge_id_3,Scope & Design Change,string/number/date/boolean,Conditional,Governed commercial field backcharge_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-192,allowance_id_3,Payment & Billing Commercials,string/number/date/boolean,Conditional,Governed commercial field allowance_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-193,contingency_id_3,Retainage & Holdbacks,string/number/date/boolean,Conditional,Governed commercial field contingency_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-194,price_adjustment_id_3,Backcharges & Deductions,string/number/date/boolean,Conditional,Governed commercial field price_adjustment_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-195,index_value_3,Allowances & Contingencies,string/number/date/boolean,Conditional,Governed commercial field index_value_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-196,commercial_exposure_3,Escalation & Price Adjustment,string/number/date/boolean,Conditional,Governed commercial field commercial_exposure_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-197,forecast_margin_3,"Insurance, Bonds & Commercial Compliance",string/number/date/boolean,Conditional,Governed commercial field forecast_margin_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-198,currency_code_3,Lien & Waiver Administration,string/number/date/boolean,Conditional,Governed commercial field currency_code_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-199,jurisdiction_code_3,Dispute Management,string/number/date/boolean,Conditional,Governed commercial field jurisdiction_code_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-200,privilege_classification_3,Commercial Forecasting,string/number/date/boolean,Conditional,Governed commercial field privilege_classification_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-201,evidence_uri_3,Contract Closeout,string/number/date/boolean,Conditional,Governed commercial field evidence_uri_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-202,checksum_3,AI Commercial Intelligence,string/number/date/boolean,Conditional,Governed commercial field checksum_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-203,source_system_3,Commercial Digital Twin,string/number/date/boolean,Conditional,Governed commercial field source_system_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-204,source_record_id_3,Commercial Management Core,string/number/date/boolean,Conditional,Governed commercial field source_record_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-205,lineage_id_3,Prime Contract Management,string/number/date/boolean,Conditional,Governed commercial field lineage_id_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-206,created_at_3,Subcontract Management,string/number/date/boolean,Conditional,Governed commercial field created_at_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-207,created_by_3,Purchase Contract Commercials,string/number/date/boolean,Conditional,Governed commercial field created_by_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-208,updated_at_3,Contract Clause Registry,string/number/date/boolean,Conditional,Governed commercial field updated_at_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-209,updated_by_3,Obligation Management,string/number/date/boolean,Conditional,Governed commercial field updated_by_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-210,approved_at_3,Notice Management,string/number/date/boolean,Conditional,Governed commercial field approved_at_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-211,approved_by_3,Potential Change Management,string/number/date/boolean,Conditional,Governed commercial field approved_by_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-212,confidence_score_3,Change Order Management,string/number/date/boolean,Conditional,Governed commercial field confidence_score_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-213,human_review_status_3,Change Pricing,string/number/date/boolean,Conditional,Governed commercial field human_review_status_3.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-214,tenant_id_4,T&M / Force Account,string/number/date/boolean,Conditional,Governed commercial field tenant_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-215,organization_id_4,Change Authorization,string/number/date/boolean,Conditional,Governed commercial field organization_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-216,project_id_4,Contract Value Control,string/number/date/boolean,Conditional,Governed commercial field project_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-217,contract_id_4,Claims Management,string/number/date/boolean,Conditional,Governed commercial field contract_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-218,contract_version_4,Delay & Disruption Records,string/number/date/boolean,Conditional,Governed commercial field contract_version_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-219,record_id_4,Differing Site Conditions,string/number/date/boolean,Conditional,Governed commercial field record_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-220,party_id_4,Scope & Design Change,string/number/date/boolean,Conditional,Governed commercial field party_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-221,clause_id_4,Payment & Billing Commercials,string/number/date/boolean,Conditional,Governed commercial field clause_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-222,obligation_id_4,Retainage & Holdbacks,string/number/date/boolean,Conditional,Governed commercial field obligation_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-223,notice_id_4,Backcharges & Deductions,string/number/date/boolean,Conditional,Governed commercial field notice_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-224,notice_due_at_4,Allowances & Contingencies,string/number/date/boolean,Conditional,Governed commercial field notice_due_at_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-225,notice_sent_at_4,Escalation & Price Adjustment,string/number/date/boolean,Conditional,Governed commercial field notice_sent_at_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-226,change_event_id_4,"Insurance, Bonds & Commercial Compliance",string/number/date/boolean,Conditional,Governed commercial field change_event_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-227,change_order_id_4,Lien & Waiver Administration,string/number/date/boolean,Conditional,Governed commercial field change_order_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-228,change_version_4,Dispute Management,string/number/date/boolean,Conditional,Governed commercial field change_version_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-229,change_status_4,Commercial Forecasting,string/number/date/boolean,Conditional,Governed commercial field change_status_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-230,change_reason_4,Contract Closeout,string/number/date/boolean,Conditional,Governed commercial field change_reason_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-231,authorization_id_4,AI Commercial Intelligence,string/number/date/boolean,Conditional,Governed commercial field authorization_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-232,approval_limit_4,Commercial Digital Twin,string/number/date/boolean,Conditional,Governed commercial field approval_limit_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-233,nte_value_4,Commercial Management Core,string/number/date/boolean,Conditional,Governed commercial field nte_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-234,original_contract_value_4,Prime Contract Management,string/number/date/boolean,Conditional,Governed commercial field original_contract_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-235,approved_change_value_4,Subcontract Management,string/number/date/boolean,Conditional,Governed commercial field approved_change_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-236,pending_change_value_4,Purchase Contract Commercials,string/number/date/boolean,Conditional,Governed commercial field pending_change_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-237,forecast_change_value_4,Contract Clause Registry,string/number/date/boolean,Conditional,Governed commercial field forecast_change_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-238,revised_contract_value_4,Obligation Management,string/number/date/boolean,Conditional,Governed commercial field revised_contract_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-239,labor_cost_4,Notice Management,string/number/date/boolean,Conditional,Governed commercial field labor_cost_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-240,equipment_cost_4,Potential Change Management,string/number/date/boolean,Conditional,Governed commercial field equipment_cost_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-241,material_cost_4,Change Order Management,string/number/date/boolean,Conditional,Governed commercial field material_cost_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-242,subcontract_cost_4,Change Pricing,string/number/date/boolean,Conditional,Governed commercial field subcontract_cost_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-243,trucking_cost_4,T&M / Force Account,string/number/date/boolean,Conditional,Governed commercial field trucking_cost_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-244,burden_cost_4,Change Authorization,string/number/date/boolean,Conditional,Governed commercial field burden_cost_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-245,markup_value_4,Contract Value Control,string/number/date/boolean,Conditional,Governed commercial field markup_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-246,tax_value_4,Claims Management,string/number/date/boolean,Conditional,Governed commercial field tax_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-247,bond_cost_4,Delay & Disruption Records,string/number/date/boolean,Conditional,Governed commercial field bond_cost_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-248,tm_ticket_id_4,Differing Site Conditions,string/number/date/boolean,Conditional,Governed commercial field tm_ticket_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-249,ticket_date_4,Scope & Design Change,string/number/date/boolean,Conditional,Governed commercial field ticket_date_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-250,signed_status_4,Payment & Billing Commercials,string/number/date/boolean,Conditional,Governed commercial field signed_status_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-251,claim_id_4,Retainage & Holdbacks,string/number/date/boolean,Conditional,Governed commercial field claim_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-252,claim_status_4,Backcharges & Deductions,string/number/date/boolean,Conditional,Governed commercial field claim_status_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-253,claim_cost_value_4,Allowances & Contingencies,string/number/date/boolean,Conditional,Governed commercial field claim_cost_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-254,claim_time_days_4,Escalation & Price Adjustment,string/number/date/boolean,Conditional,Governed commercial field claim_time_days_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-255,delay_event_id_4,"Insurance, Bonds & Commercial Compliance",string/number/date/boolean,Conditional,Governed commercial field delay_event_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-256,schedule_activity_id_4,Lien & Waiver Administration,string/number/date/boolean,Conditional,Governed commercial field schedule_activity_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-257,differing_condition_id_4,Dispute Management,string/number/date/boolean,Conditional,Governed commercial field differing_condition_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-258,payment_application_id_4,Commercial Forecasting,string/number/date/boolean,Conditional,Governed commercial field payment_application_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-259,billing_period_4,Contract Closeout,string/number/date/boolean,Conditional,Governed commercial field billing_period_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-260,retainage_percent_4,AI Commercial Intelligence,string/number/date/boolean,Conditional,Governed commercial field retainage_percent_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-261,retainage_value_4,Commercial Digital Twin,string/number/date/boolean,Conditional,Governed commercial field retainage_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-262,backcharge_id_4,Commercial Management Core,string/number/date/boolean,Conditional,Governed commercial field backcharge_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-263,allowance_id_4,Prime Contract Management,string/number/date/boolean,Conditional,Governed commercial field allowance_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-264,contingency_id_4,Subcontract Management,string/number/date/boolean,Conditional,Governed commercial field contingency_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-265,price_adjustment_id_4,Purchase Contract Commercials,string/number/date/boolean,Conditional,Governed commercial field price_adjustment_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-266,index_value_4,Contract Clause Registry,string/number/date/boolean,Conditional,Governed commercial field index_value_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-267,commercial_exposure_4,Obligation Management,string/number/date/boolean,Conditional,Governed commercial field commercial_exposure_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-268,forecast_margin_4,Notice Management,string/number/date/boolean,Conditional,Governed commercial field forecast_margin_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-269,currency_code_4,Potential Change Management,string/number/date/boolean,Conditional,Governed commercial field currency_code_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-270,jurisdiction_code_4,Change Order Management,string/number/date/boolean,Conditional,Governed commercial field jurisdiction_code_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-271,privilege_classification_4,Change Pricing,string/number/date/boolean,Conditional,Governed commercial field privilege_classification_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-272,evidence_uri_4,T&M / Force Account,string/number/date/boolean,Conditional,Governed commercial field evidence_uri_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-273,checksum_4,Change Authorization,string/number/date/boolean,Conditional,Governed commercial field checksum_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-274,source_system_4,Contract Value Control,string/number/date/boolean,Conditional,Governed commercial field source_system_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-275,source_record_id_4,Claims Management,string/number/date/boolean,Conditional,Governed commercial field source_record_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-276,lineage_id_4,Delay & Disruption Records,string/number/date/boolean,Conditional,Governed commercial field lineage_id_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-277,created_at_4,Differing Site Conditions,string/number/date/boolean,Conditional,Governed commercial field created_at_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-278,created_by_4,Scope & Design Change,string/number/date/boolean,Conditional,Governed commercial field created_by_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-279,updated_at_4,Payment & Billing Commercials,string/number/date/boolean,Conditional,Governed commercial field updated_at_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-280,updated_by_4,Retainage & Holdbacks,string/number/date/boolean,Conditional,Governed commercial field updated_by_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-281,approved_at_4,Backcharges & Deductions,string/number/date/boolean,Conditional,Governed commercial field approved_at_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-282,approved_by_4,Allowances & Contingencies,string/number/date/boolean,Conditional,Governed commercial field approved_by_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-283,confidence_score_4,Escalation & Price Adjustment,string/number/date/boolean,Conditional,Governed commercial field confidence_score_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-284,human_review_status_4,"Insurance, Bonds & Commercial Compliance",string/number/date/boolean,Conditional,Governed commercial field human_review_status_4.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-285,tenant_id_5,Lien & Waiver Administration,string/number/date/boolean,Conditional,Governed commercial field tenant_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-286,organization_id_5,Dispute Management,string/number/date/boolean,Conditional,Governed commercial field organization_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-287,project_id_5,Commercial Forecasting,string/number/date/boolean,Conditional,Governed commercial field project_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-288,contract_id_5,Contract Closeout,string/number/date/boolean,Conditional,Governed commercial field contract_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-289,contract_version_5,AI Commercial Intelligence,string/number/date/boolean,Conditional,Governed commercial field contract_version_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-290,record_id_5,Commercial Digital Twin,string/number/date/boolean,Conditional,Governed commercial field record_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
P19-FLD-291,party_id_5,Commercial Management Core,string/number/date/boolean,Conditional,Governed commercial field party_id_5.,"Validate contract/project scope, authority, deadlines, values, currency, version, evidence, permissions and lineage"
