field_id,field_name,domain,type,required,definition,validation
P15-FLD-171,document_type_4,Markup & Review,string/number/date/boolean,Conditional,Governed document-information field document_type_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-172,discipline_4,OCR & Content Extraction,string/number/date/boolean,Conditional,Governed document-information field discipline_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-173,status_4,Plan & Spec Intelligence,string/number/date/boolean,Conditional,Governed document-information field status_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-174,revision_4,Document Search & Retrieval,string/number/date/boolean,Conditional,Governed document-information field revision_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-175,version_4,Records Retention & Legal Hold,string/number/date/boolean,Conditional,Governed document-information field version_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-176,issue_purpose_4,External Collaboration,string/number/date/boolean,Conditional,Governed document-information field issue_purpose_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-177,effective_at_4,Field Document Access,string/number/date/boolean,Conditional,Governed document-information field effective_at_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-178,superseded_at_4,BIM/CDE Coordination,string/number/date/boolean,Conditional,Governed document-information field superseded_at_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-179,created_at_4,Closeout & Turnover,string/number/date/boolean,Conditional,Governed document-information field created_at_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-180,created_by_4,Document Intelligence Digital Twin,string/number/date/boolean,Conditional,Governed document-information field created_by_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-181,updated_at_4,Document Control,string/number/date/boolean,Conditional,Governed document-information field updated_at_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-182,updated_by_4,Drawing Management,string/number/date/boolean,Conditional,Governed document-information field updated_by_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-183,file_name_4,Specification Management,string/number/date/boolean,Conditional,Governed document-information field file_name_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-184,file_format_4,Submittals,string/number/date/boolean,Conditional,Governed document-information field file_format_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-185,file_size_4,RFIs,string/number/date/boolean,Conditional,Governed document-information field file_size_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-186,checksum_4,Transmittals & Distribution,string/number/date/boolean,Conditional,Governed document-information field checksum_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-187,storage_uri_4,Correspondence & Records,string/number/date/boolean,Conditional,Governed document-information field storage_uri_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-188,preview_uri_4,Version & Revision Control,string/number/date/boolean,Conditional,Governed document-information field preview_uri_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-189,ocr_status_4,Markup & Review,string/number/date/boolean,Conditional,Governed document-information field ocr_status_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-190,classification_4,OCR & Content Extraction,string/number/date/boolean,Conditional,Governed document-information field classification_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-191,confidentiality_4,Plan & Spec Intelligence,string/number/date/boolean,Conditional,Governed document-information field confidentiality_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-192,retention_policy_id_4,Document Search & Retrieval,string/number/date/boolean,Conditional,Governed document-information field retention_policy_id_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-193,legal_hold_status_4,Records Retention & Legal Hold,string/number/date/boolean,Conditional,Governed document-information field legal_hold_status_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-194,owner_id_4,External Collaboration,string/number/date/boolean,Conditional,Governed document-information field owner_id_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-195,reviewer_id_4,Field Document Access,string/number/date/boolean,Conditional,Governed document-information field reviewer_id_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-196,approver_id_4,BIM/CDE Coordination,string/number/date/boolean,Conditional,Governed document-information field approver_id_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-197,due_at_4,Closeout & Turnover,string/number/date/boolean,Conditional,Governed document-information field due_at_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-198,submitted_at_4,Document Intelligence Digital Twin,string/number/date/boolean,Conditional,Governed document-information field submitted_at_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-199,responded_at_4,Document Control,string/number/date/boolean,Conditional,Governed document-information field responded_at_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-200,closed_at_4,Drawing Management,string/number/date/boolean,Conditional,Governed document-information field closed_at_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-201,drawing_sheet_number_4,Specification Management,string/number/date/boolean,Conditional,Governed document-information field drawing_sheet_number_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-202,drawing_scale_4,Submittals,string/number/date/boolean,Conditional,Governed document-information field drawing_scale_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-203,spec_section_4,RFIs,string/number/date/boolean,Conditional,Governed document-information field spec_section_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-204,rfi_number_4,Transmittals & Distribution,string/number/date/boolean,Conditional,Governed document-information field rfi_number_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-205,submittal_number_4,Correspondence & Records,string/number/date/boolean,Conditional,Governed document-information field submittal_number_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-206,transmittal_number_4,Version & Revision Control,string/number/date/boolean,Conditional,Governed document-information field transmittal_number_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-207,distribution_list_id_4,Markup & Review,string/number/date/boolean,Conditional,Governed document-information field distribution_list_id_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-208,permission_policy_id_4,OCR & Content Extraction,string/number/date/boolean,Conditional,Governed document-information field permission_policy_id_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-209,external_share_status_4,Plan & Spec Intelligence,string/number/date/boolean,Conditional,Governed document-information field external_share_status_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-210,offline_available_4,Document Search & Retrieval,string/number/date/boolean,Conditional,Governed document-information field offline_available_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-211,source_system_4,Records Retention & Legal Hold,string/number/date/boolean,Conditional,Governed document-information field source_system_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-212,source_record_id_4,External Collaboration,string/number/date/boolean,Conditional,Governed document-information field source_record_id_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-213,lineage_id_4,Field Document Access,string/number/date/boolean,Conditional,Governed document-information field lineage_id_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-214,evidence_uri_4,BIM/CDE Coordination,string/number/date/boolean,Conditional,Governed document-information field evidence_uri_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-215,confidence_score_4,Closeout & Turnover,string/number/date/boolean,Conditional,Governed document-information field confidence_score_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-216,human_review_status_4,Document Intelligence Digital Twin,string/number/date/boolean,Conditional,Governed document-information field human_review_status_4.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-217,tenant_id_5,Document Control,string/number/date/boolean,Conditional,Governed document-information field tenant_id_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-218,organization_id_5,Drawing Management,string/number/date/boolean,Conditional,Governed document-information field organization_id_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-219,project_id_5,Specification Management,string/number/date/boolean,Conditional,Governed document-information field project_id_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-220,record_id_5,Submittals,string/number/date/boolean,Conditional,Governed document-information field record_id_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-221,document_id_5,RFIs,string/number/date/boolean,Conditional,Governed document-information field document_id_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-222,document_number_5,Transmittals & Distribution,string/number/date/boolean,Conditional,Governed document-information field document_number_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-223,title_5,Correspondence & Records,string/number/date/boolean,Conditional,Governed document-information field title_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-224,description_5,Version & Revision Control,string/number/date/boolean,Conditional,Governed document-information field description_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-225,document_type_5,Markup & Review,string/number/date/boolean,Conditional,Governed document-information field document_type_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-226,discipline_5,OCR & Content Extraction,string/number/date/boolean,Conditional,Governed document-information field discipline_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-227,status_5,Plan & Spec Intelligence,string/number/date/boolean,Conditional,Governed document-information field status_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-228,revision_5,Document Search & Retrieval,string/number/date/boolean,Conditional,Governed document-information field revision_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-229,version_5,Records Retention & Legal Hold,string/number/date/boolean,Conditional,Governed document-information field version_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-230,issue_purpose_5,External Collaboration,string/number/date/boolean,Conditional,Governed document-information field issue_purpose_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-231,effective_at_5,Field Document Access,string/number/date/boolean,Conditional,Governed document-information field effective_at_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-232,superseded_at_5,BIM/CDE Coordination,string/number/date/boolean,Conditional,Governed document-information field superseded_at_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-233,created_at_5,Closeout & Turnover,string/number/date/boolean,Conditional,Governed document-information field created_at_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-234,created_by_5,Document Intelligence Digital Twin,string/number/date/boolean,Conditional,Governed document-information field created_by_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-235,updated_at_5,Document Control,string/number/date/boolean,Conditional,Governed document-information field updated_at_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-236,updated_by_5,Drawing Management,string/number/date/boolean,Conditional,Governed document-information field updated_by_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-237,file_name_5,Specification Management,string/number/date/boolean,Conditional,Governed document-information field file_name_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-238,file_format_5,Submittals,string/number/date/boolean,Conditional,Governed document-information field file_format_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-239,file_size_5,RFIs,string/number/date/boolean,Conditional,Governed document-information field file_size_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
P15-FLD-240,checksum_5,Transmittals & Distribution,string/number/date/boolean,Conditional,Governed document-information field checksum_5.,"Validate type, tenant/project scope, permissions, revision state and applicable references"
