field_id,field_name,domain,type,required,definition,validation
P18-FLD-150,created_at_2,Resource Planning,string/number/date/boolean,Conditional,Governed scheduling field created_at_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-151,created_by_2,Resource Loading,string/number/date/boolean,Conditional,Governed scheduling field created_by_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-152,updated_at_2,Resource Leveling,string/number/date/boolean,Conditional,Governed scheduling field updated_at_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-153,updated_by_2,Crew Planning,string/number/date/boolean,Conditional,Governed scheduling field updated_by_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-154,approved_at_2,Equipment Planning,string/number/date/boolean,Conditional,Governed scheduling field approved_at_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-155,approved_by_2,Truck & Haul Planning,string/number/date/boolean,Conditional,Governed scheduling field approved_by_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-156,source_system_2,Material Planning,string/number/date/boolean,Conditional,Governed scheduling field source_system_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-157,source_record_id_2,Subcontractor Planning,string/number/date/boolean,Conditional,Governed scheduling field source_record_id_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-158,lineage_id_2,Look-Ahead Planning,string/number/date/boolean,Conditional,Governed scheduling field lineage_id_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-159,evidence_uri_2,Last Planner & Commitments,string/number/date/boolean,Conditional,Governed scheduling field evidence_uri_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-160,confidence_score_2,Pull Planning,string/number/date/boolean,Conditional,Governed scheduling field confidence_score_2.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-161,tenant_id_3,Milestones & Contract Dates,string/number/date/boolean,Conditional,Governed scheduling field tenant_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-162,organization_id_3,Baseline Management,string/number/date/boolean,Conditional,Governed scheduling field organization_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-163,portfolio_id_3,Schedule Update Cycle,string/number/date/boolean,Conditional,Governed scheduling field portfolio_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-164,program_id_3,Progress Measurement,string/number/date/boolean,Conditional,Governed scheduling field program_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-165,project_id_3,Cost & Schedule Integration,string/number/date/boolean,Conditional,Governed scheduling field project_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-166,schedule_id_3,Constraint Management,string/number/date/boolean,Conditional,Governed scheduling field schedule_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-167,schedule_version_3,Weather & Calendar Impacts,string/number/date/boolean,Conditional,Governed scheduling field schedule_version_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-168,baseline_id_3,Schedule Risk Analysis,string/number/date/boolean,Conditional,Governed scheduling field baseline_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-169,status_date_3,Recovery & Acceleration,string/number/date/boolean,Conditional,Governed scheduling field status_date_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-170,record_id_3,Delay & Impact Analysis,string/number/date/boolean,Conditional,Governed scheduling field record_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-171,wbs_id_3,Portfolio Capacity Planning,string/number/date/boolean,Conditional,Governed scheduling field wbs_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-172,activity_id_3,What-If & Scenario Planning,string/number/date/boolean,Conditional,Governed scheduling field activity_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-173,activity_name_3,AI Schedule Intelligence,string/number/date/boolean,Conditional,Governed scheduling field activity_name_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-174,activity_type_3,Scheduling Digital Twin,string/number/date/boolean,Conditional,Governed scheduling field activity_type_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-175,activity_status_3,Enterprise Scheduling Core,string/number/date/boolean,Conditional,Governed scheduling field activity_status_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-176,calendar_id_3,CPM Scheduling,string/number/date/boolean,Conditional,Governed scheduling field calendar_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-177,duration_original_3,Work Breakdown Structure,string/number/date/boolean,Conditional,Governed scheduling field duration_original_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-178,duration_remaining_3,Calendars & Shifts,string/number/date/boolean,Conditional,Governed scheduling field duration_remaining_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-179,start_planned_3,Resource Planning,string/number/date/boolean,Conditional,Governed scheduling field start_planned_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-180,finish_planned_3,Resource Loading,string/number/date/boolean,Conditional,Governed scheduling field finish_planned_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-181,start_actual_3,Resource Leveling,string/number/date/boolean,Conditional,Governed scheduling field start_actual_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-182,finish_actual_3,Crew Planning,string/number/date/boolean,Conditional,Governed scheduling field finish_actual_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-183,start_forecast_3,Equipment Planning,string/number/date/boolean,Conditional,Governed scheduling field start_forecast_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-184,finish_forecast_3,Truck & Haul Planning,string/number/date/boolean,Conditional,Governed scheduling field finish_forecast_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-185,percent_complete_3,Material Planning,string/number/date/boolean,Conditional,Governed scheduling field percent_complete_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-186,physical_percent_complete_3,Subcontractor Planning,string/number/date/boolean,Conditional,Governed scheduling field physical_percent_complete_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-187,total_float_3,Look-Ahead Planning,string/number/date/boolean,Conditional,Governed scheduling field total_float_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-188,free_float_3,Last Planner & Commitments,string/number/date/boolean,Conditional,Governed scheduling field free_float_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-189,critical_flag_3,Pull Planning,string/number/date/boolean,Conditional,Governed scheduling field critical_flag_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-190,longest_path_flag_3,Milestones & Contract Dates,string/number/date/boolean,Conditional,Governed scheduling field longest_path_flag_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-191,constraint_type_3,Baseline Management,string/number/date/boolean,Conditional,Governed scheduling field constraint_type_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-192,constraint_date_3,Schedule Update Cycle,string/number/date/boolean,Conditional,Governed scheduling field constraint_date_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-193,predecessor_id_3,Progress Measurement,string/number/date/boolean,Conditional,Governed scheduling field predecessor_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-194,successor_id_3,Cost & Schedule Integration,string/number/date/boolean,Conditional,Governed scheduling field successor_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-195,relationship_type_3,Constraint Management,string/number/date/boolean,Conditional,Governed scheduling field relationship_type_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-196,lag_value_3,Weather & Calendar Impacts,string/number/date/boolean,Conditional,Governed scheduling field lag_value_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-197,lag_unit_3,Schedule Risk Analysis,string/number/date/boolean,Conditional,Governed scheduling field lag_unit_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-198,resource_id_3,Recovery & Acceleration,string/number/date/boolean,Conditional,Governed scheduling field resource_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-199,resource_type_3,Delay & Impact Analysis,string/number/date/boolean,Conditional,Governed scheduling field resource_type_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-200,resource_units_3,Portfolio Capacity Planning,string/number/date/boolean,Conditional,Governed scheduling field resource_units_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-201,resource_hours_3,What-If & Scenario Planning,string/number/date/boolean,Conditional,Governed scheduling field resource_hours_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-202,resource_capacity_3,AI Schedule Intelligence,string/number/date/boolean,Conditional,Governed scheduling field resource_capacity_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-203,crew_id_3,Scheduling Digital Twin,string/number/date/boolean,Conditional,Governed scheduling field crew_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-204,crew_size_3,Enterprise Scheduling Core,string/number/date/boolean,Conditional,Governed scheduling field crew_size_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-205,equipment_id_3,CPM Scheduling,string/number/date/boolean,Conditional,Governed scheduling field equipment_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-206,equipment_class_3,Work Breakdown Structure,string/number/date/boolean,Conditional,Governed scheduling field equipment_class_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-207,truck_count_3,Calendars & Shifts,string/number/date/boolean,Conditional,Governed scheduling field truck_count_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-208,material_id_3,Resource Planning,string/number/date/boolean,Conditional,Governed scheduling field material_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-209,need_date_3,Resource Loading,string/number/date/boolean,Conditional,Governed scheduling field need_date_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-210,lead_time_days_3,Resource Leveling,string/number/date/boolean,Conditional,Governed scheduling field lead_time_days_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-211,subcontractor_id_3,Crew Planning,string/number/date/boolean,Conditional,Governed scheduling field subcontractor_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-212,constraint_id_3,Equipment Planning,string/number/date/boolean,Conditional,Governed scheduling field constraint_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-213,constraint_status_3,Truck & Haul Planning,string/number/date/boolean,Conditional,Governed scheduling field constraint_status_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-214,risk_id_3,Material Planning,string/number/date/boolean,Conditional,Governed scheduling field risk_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-215,risk_probability_3,Subcontractor Planning,string/number/date/boolean,Conditional,Governed scheduling field risk_probability_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-216,risk_impact_days_3,Look-Ahead Planning,string/number/date/boolean,Conditional,Governed scheduling field risk_impact_days_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-217,scenario_id_3,Last Planner & Commitments,string/number/date/boolean,Conditional,Governed scheduling field scenario_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-218,forecast_completion_3,Pull Planning,string/number/date/boolean,Conditional,Governed scheduling field forecast_completion_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-219,confidence_level_3,Milestones & Contract Dates,string/number/date/boolean,Conditional,Governed scheduling field confidence_level_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-220,progress_quantity_3,Baseline Management,string/number/date/boolean,Conditional,Governed scheduling field progress_quantity_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-221,quantity_unit_3,Schedule Update Cycle,string/number/date/boolean,Conditional,Governed scheduling field quantity_unit_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-222,production_rate_3,Progress Measurement,string/number/date/boolean,Conditional,Governed scheduling field production_rate_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-223,cost_code_id_3,Cost & Schedule Integration,string/number/date/boolean,Conditional,Governed scheduling field cost_code_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-224,budget_cost_3,Constraint Management,string/number/date/boolean,Conditional,Governed scheduling field budget_cost_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-225,actual_cost_3,Weather & Calendar Impacts,string/number/date/boolean,Conditional,Governed scheduling field actual_cost_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-226,earned_value_3,Schedule Risk Analysis,string/number/date/boolean,Conditional,Governed scheduling field earned_value_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-227,planned_value_3,Recovery & Acceleration,string/number/date/boolean,Conditional,Governed scheduling field planned_value_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-228,spi_3,Delay & Impact Analysis,string/number/date/boolean,Conditional,Governed scheduling field spi_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-229,cpi_3,Portfolio Capacity Planning,string/number/date/boolean,Conditional,Governed scheduling field cpi_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-230,created_at_3,What-If & Scenario Planning,string/number/date/boolean,Conditional,Governed scheduling field created_at_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-231,created_by_3,AI Schedule Intelligence,string/number/date/boolean,Conditional,Governed scheduling field created_by_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-232,updated_at_3,Scheduling Digital Twin,string/number/date/boolean,Conditional,Governed scheduling field updated_at_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-233,updated_by_3,Enterprise Scheduling Core,string/number/date/boolean,Conditional,Governed scheduling field updated_by_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-234,approved_at_3,CPM Scheduling,string/number/date/boolean,Conditional,Governed scheduling field approved_at_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-235,approved_by_3,Work Breakdown Structure,string/number/date/boolean,Conditional,Governed scheduling field approved_by_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-236,source_system_3,Calendars & Shifts,string/number/date/boolean,Conditional,Governed scheduling field source_system_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-237,source_record_id_3,Resource Planning,string/number/date/boolean,Conditional,Governed scheduling field source_record_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-238,lineage_id_3,Resource Loading,string/number/date/boolean,Conditional,Governed scheduling field lineage_id_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-239,evidence_uri_3,Resource Leveling,string/number/date/boolean,Conditional,Governed scheduling field evidence_uri_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-240,confidence_score_3,Crew Planning,string/number/date/boolean,Conditional,Governed scheduling field confidence_score_3.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-241,tenant_id_4,Equipment Planning,string/number/date/boolean,Conditional,Governed scheduling field tenant_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-242,organization_id_4,Truck & Haul Planning,string/number/date/boolean,Conditional,Governed scheduling field organization_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-243,portfolio_id_4,Material Planning,string/number/date/boolean,Conditional,Governed scheduling field portfolio_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-244,program_id_4,Subcontractor Planning,string/number/date/boolean,Conditional,Governed scheduling field program_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-245,project_id_4,Look-Ahead Planning,string/number/date/boolean,Conditional,Governed scheduling field project_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-246,schedule_id_4,Last Planner & Commitments,string/number/date/boolean,Conditional,Governed scheduling field schedule_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-247,schedule_version_4,Pull Planning,string/number/date/boolean,Conditional,Governed scheduling field schedule_version_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-248,baseline_id_4,Milestones & Contract Dates,string/number/date/boolean,Conditional,Governed scheduling field baseline_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-249,status_date_4,Baseline Management,string/number/date/boolean,Conditional,Governed scheduling field status_date_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-250,record_id_4,Schedule Update Cycle,string/number/date/boolean,Conditional,Governed scheduling field record_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-251,wbs_id_4,Progress Measurement,string/number/date/boolean,Conditional,Governed scheduling field wbs_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-252,activity_id_4,Cost & Schedule Integration,string/number/date/boolean,Conditional,Governed scheduling field activity_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-253,activity_name_4,Constraint Management,string/number/date/boolean,Conditional,Governed scheduling field activity_name_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-254,activity_type_4,Weather & Calendar Impacts,string/number/date/boolean,Conditional,Governed scheduling field activity_type_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-255,activity_status_4,Schedule Risk Analysis,string/number/date/boolean,Conditional,Governed scheduling field activity_status_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-256,calendar_id_4,Recovery & Acceleration,string/number/date/boolean,Conditional,Governed scheduling field calendar_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-257,duration_original_4,Delay & Impact Analysis,string/number/date/boolean,Conditional,Governed scheduling field duration_original_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-258,duration_remaining_4,Portfolio Capacity Planning,string/number/date/boolean,Conditional,Governed scheduling field duration_remaining_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-259,start_planned_4,What-If & Scenario Planning,string/number/date/boolean,Conditional,Governed scheduling field start_planned_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-260,finish_planned_4,AI Schedule Intelligence,string/number/date/boolean,Conditional,Governed scheduling field finish_planned_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-261,start_actual_4,Scheduling Digital Twin,string/number/date/boolean,Conditional,Governed scheduling field start_actual_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-262,finish_actual_4,Enterprise Scheduling Core,string/number/date/boolean,Conditional,Governed scheduling field finish_actual_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-263,start_forecast_4,CPM Scheduling,string/number/date/boolean,Conditional,Governed scheduling field start_forecast_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-264,finish_forecast_4,Work Breakdown Structure,string/number/date/boolean,Conditional,Governed scheduling field finish_forecast_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-265,percent_complete_4,Calendars & Shifts,string/number/date/boolean,Conditional,Governed scheduling field percent_complete_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-266,physical_percent_complete_4,Resource Planning,string/number/date/boolean,Conditional,Governed scheduling field physical_percent_complete_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-267,total_float_4,Resource Loading,string/number/date/boolean,Conditional,Governed scheduling field total_float_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-268,free_float_4,Resource Leveling,string/number/date/boolean,Conditional,Governed scheduling field free_float_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-269,critical_flag_4,Crew Planning,string/number/date/boolean,Conditional,Governed scheduling field critical_flag_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-270,longest_path_flag_4,Equipment Planning,string/number/date/boolean,Conditional,Governed scheduling field longest_path_flag_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-271,constraint_type_4,Truck & Haul Planning,string/number/date/boolean,Conditional,Governed scheduling field constraint_type_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-272,constraint_date_4,Material Planning,string/number/date/boolean,Conditional,Governed scheduling field constraint_date_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-273,predecessor_id_4,Subcontractor Planning,string/number/date/boolean,Conditional,Governed scheduling field predecessor_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-274,successor_id_4,Look-Ahead Planning,string/number/date/boolean,Conditional,Governed scheduling field successor_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-275,relationship_type_4,Last Planner & Commitments,string/number/date/boolean,Conditional,Governed scheduling field relationship_type_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-276,lag_value_4,Pull Planning,string/number/date/boolean,Conditional,Governed scheduling field lag_value_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-277,lag_unit_4,Milestones & Contract Dates,string/number/date/boolean,Conditional,Governed scheduling field lag_unit_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-278,resource_id_4,Baseline Management,string/number/date/boolean,Conditional,Governed scheduling field resource_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-279,resource_type_4,Schedule Update Cycle,string/number/date/boolean,Conditional,Governed scheduling field resource_type_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-280,resource_units_4,Progress Measurement,string/number/date/boolean,Conditional,Governed scheduling field resource_units_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-281,resource_hours_4,Cost & Schedule Integration,string/number/date/boolean,Conditional,Governed scheduling field resource_hours_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-282,resource_capacity_4,Constraint Management,string/number/date/boolean,Conditional,Governed scheduling field resource_capacity_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-283,crew_id_4,Weather & Calendar Impacts,string/number/date/boolean,Conditional,Governed scheduling field crew_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-284,crew_size_4,Schedule Risk Analysis,string/number/date/boolean,Conditional,Governed scheduling field crew_size_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-285,equipment_id_4,Recovery & Acceleration,string/number/date/boolean,Conditional,Governed scheduling field equipment_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-286,equipment_class_4,Delay & Impact Analysis,string/number/date/boolean,Conditional,Governed scheduling field equipment_class_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-287,truck_count_4,Portfolio Capacity Planning,string/number/date/boolean,Conditional,Governed scheduling field truck_count_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-288,material_id_4,What-If & Scenario Planning,string/number/date/boolean,Conditional,Governed scheduling field material_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-289,need_date_4,AI Schedule Intelligence,string/number/date/boolean,Conditional,Governed scheduling field need_date_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-290,lead_time_days_4,Scheduling Digital Twin,string/number/date/boolean,Conditional,Governed scheduling field lead_time_days_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-291,subcontractor_id_4,Enterprise Scheduling Core,string/number/date/boolean,Conditional,Governed scheduling field subcontractor_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-292,constraint_id_4,CPM Scheduling,string/number/date/boolean,Conditional,Governed scheduling field constraint_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-293,constraint_status_4,Work Breakdown Structure,string/number/date/boolean,Conditional,Governed scheduling field constraint_status_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-294,risk_id_4,Calendars & Shifts,string/number/date/boolean,Conditional,Governed scheduling field risk_id_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
P18-FLD-295,risk_probability_4,Resource Planning,string/number/date/boolean,Conditional,Governed scheduling field risk_probability_4.,"Validate scope, calendar, relationship logic, date/duration consistency, resource reference, version and permissions"
