requirement_id,domain,priority,requirement,acceptance_criteria,version
P19-REQ-101,Claims Management,Must,"GrounUp shall provide governed claims management capability 101 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 101 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-102,Delay & Disruption Records,Must,"GrounUp shall provide governed delay & disruption records capability 102 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 102 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-103,Differing Site Conditions,Must,"GrounUp shall provide governed differing site conditions capability 103 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 103 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-104,Scope & Design Change,Must,"GrounUp shall provide governed scope & design change capability 104 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 104 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-105,Payment & Billing Commercials,Must,"GrounUp shall provide governed payment & billing commercials capability 105 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 105 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-106,Retainage & Holdbacks,Must,"GrounUp shall provide governed retainage & holdbacks capability 106 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 106 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-107,Backcharges & Deductions,Must,"GrounUp shall provide governed backcharges & deductions capability 107 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 107 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-108,Allowances & Contingencies,Must,"GrounUp shall provide governed allowances & contingencies capability 108 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 108 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-109,Escalation & Price Adjustment,Must,"GrounUp shall provide governed escalation & price adjustment capability 109 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 109 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-110,"Insurance, Bonds & Commercial Compliance",Must,"GrounUp shall provide governed insurance, bonds & commercial compliance capability 110 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 110 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-111,Lien & Waiver Administration,Must,"GrounUp shall provide governed lien & waiver administration capability 111 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 111 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-112,Dispute Management,Must,"GrounUp shall provide governed dispute management capability 112 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 112 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-113,Commercial Forecasting,Must,"GrounUp shall provide governed commercial forecasting capability 113 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 113 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-114,Contract Closeout,Must,"GrounUp shall provide governed contract closeout capability 114 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 114 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-115,AI Commercial Intelligence,Must,"GrounUp shall provide governed ai commercial intelligence capability 115 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 115 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-116,Commercial Digital Twin,Must,"GrounUp shall provide governed commercial digital twin capability 116 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 116 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-117,Commercial Management Core,Must,"GrounUp shall provide governed commercial management core capability 117 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 117 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-118,Prime Contract Management,Must,"GrounUp shall provide governed prime contract management capability 118 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 118 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-119,Subcontract Management,Must,"GrounUp shall provide governed subcontract management capability 119 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 119 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-120,Purchase Contract Commercials,Must,"GrounUp shall provide governed purchase contract commercials capability 120 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 120 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-121,Contract Clause Registry,Must,"GrounUp shall provide governed contract clause registry capability 121 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 121 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-122,Obligation Management,Must,"GrounUp shall provide governed obligation management capability 122 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 122 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-123,Notice Management,Must,"GrounUp shall provide governed notice management capability 123 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 123 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-124,Potential Change Management,Must,"GrounUp shall provide governed potential change management capability 124 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 124 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-125,Change Order Management,Must,"GrounUp shall provide governed change order management capability 125 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 125 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-126,Change Pricing,Must,"GrounUp shall provide governed change pricing capability 126 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 126 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-127,T&M / Force Account,Must,"GrounUp shall provide governed t&m / force account capability 127 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 127 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-128,Change Authorization,Must,"GrounUp shall provide governed change authorization capability 128 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 128 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-129,Contract Value Control,Must,"GrounUp shall provide governed contract value control capability 129 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 129 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-130,Claims Management,Must,"GrounUp shall provide governed claims management capability 130 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 130 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-131,Delay & Disruption Records,Must,"GrounUp shall provide governed delay & disruption records capability 131 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 131 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-132,Differing Site Conditions,Must,"GrounUp shall provide governed differing site conditions capability 132 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 132 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-133,Scope & Design Change,Must,"GrounUp shall provide governed scope & design change capability 133 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 133 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-134,Payment & Billing Commercials,Must,"GrounUp shall provide governed payment & billing commercials capability 134 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 134 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-135,Retainage & Holdbacks,Must,"GrounUp shall provide governed retainage & holdbacks capability 135 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 135 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-136,Backcharges & Deductions,Must,"GrounUp shall provide governed backcharges & deductions capability 136 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 136 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-137,Allowances & Contingencies,Must,"GrounUp shall provide governed allowances & contingencies capability 137 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 137 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-138,Escalation & Price Adjustment,Must,"GrounUp shall provide governed escalation & price adjustment capability 138 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 138 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-139,"Insurance, Bonds & Commercial Compliance",Must,"GrounUp shall provide governed insurance, bonds & commercial compliance capability 139 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 139 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-140,Lien & Waiver Administration,Must,"GrounUp shall provide governed lien & waiver administration capability 140 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 140 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-141,Dispute Management,Must,"GrounUp shall provide governed dispute management capability 141 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 141 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-142,Commercial Forecasting,Must,"GrounUp shall provide governed commercial forecasting capability 142 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 142 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-143,Contract Closeout,Must,"GrounUp shall provide governed contract closeout capability 143 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 143 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-144,AI Commercial Intelligence,Must,"GrounUp shall provide governed ai commercial intelligence capability 144 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 144 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-145,Commercial Digital Twin,Must,"GrounUp shall provide governed commercial digital twin capability 145 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 145 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-146,Commercial Management Core,Must,"GrounUp shall provide governed commercial management core capability 146 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 146 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-147,Prime Contract Management,Must,"GrounUp shall provide governed prime contract management capability 147 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 147 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-148,Subcontract Management,Must,"GrounUp shall provide governed subcontract management capability 148 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 148 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-149,Purchase Contract Commercials,Must,"GrounUp shall provide governed purchase contract commercials capability 149 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 149 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-150,Contract Clause Registry,Must,"GrounUp shall provide governed contract clause registry capability 150 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 150 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-151,Obligation Management,Must,"GrounUp shall provide governed obligation management capability 151 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 151 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-152,Notice Management,Must,"GrounUp shall provide governed notice management capability 152 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 152 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-153,Potential Change Management,Must,"GrounUp shall provide governed potential change management capability 153 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 153 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-154,Change Order Management,Must,"GrounUp shall provide governed change order management capability 154 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 154 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-155,Change Pricing,Must,"GrounUp shall provide governed change pricing capability 155 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 155 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-156,T&M / Force Account,Must,"GrounUp shall provide governed t&m / force account capability 156 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 156 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-157,Change Authorization,Must,"GrounUp shall provide governed change authorization capability 157 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 157 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-158,Contract Value Control,Must,"GrounUp shall provide governed contract value control capability 158 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 158 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-159,Claims Management,Must,"GrounUp shall provide governed claims management capability 159 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 159 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-160,Delay & Disruption Records,Must,"GrounUp shall provide governed delay & disruption records capability 160 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 160 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-161,Differing Site Conditions,Must,"GrounUp shall provide governed differing site conditions capability 161 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 161 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-162,Scope & Design Change,Must,"GrounUp shall provide governed scope & design change capability 162 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 162 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-163,Payment & Billing Commercials,Must,"GrounUp shall provide governed payment & billing commercials capability 163 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 163 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-164,Retainage & Holdbacks,Must,"GrounUp shall provide governed retainage & holdbacks capability 164 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 164 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-165,Backcharges & Deductions,Must,"GrounUp shall provide governed backcharges & deductions capability 165 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 165 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-166,Allowances & Contingencies,Must,"GrounUp shall provide governed allowances & contingencies capability 166 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 166 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-167,Escalation & Price Adjustment,Must,"GrounUp shall provide governed escalation & price adjustment capability 167 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 167 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-168,"Insurance, Bonds & Commercial Compliance",Must,"GrounUp shall provide governed insurance, bonds & commercial compliance capability 168 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 168 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-169,Lien & Waiver Administration,Must,"GrounUp shall provide governed lien & waiver administration capability 169 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 169 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-170,Dispute Management,Must,"GrounUp shall provide governed dispute management capability 170 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 170 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-171,Commercial Forecasting,Must,"GrounUp shall provide governed commercial forecasting capability 171 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 171 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-172,Contract Closeout,Must,"GrounUp shall provide governed contract closeout capability 172 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 172 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-173,AI Commercial Intelligence,Must,"GrounUp shall provide governed ai commercial intelligence capability 173 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 173 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-174,Commercial Digital Twin,Must,"GrounUp shall provide governed commercial digital twin capability 174 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 174 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-175,Commercial Management Core,Must,"GrounUp shall provide governed commercial management core capability 175 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 175 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-176,Prime Contract Management,Must,"GrounUp shall provide governed prime contract management capability 176 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 176 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-177,Subcontract Management,Must,"GrounUp shall provide governed subcontract management capability 177 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 177 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-178,Purchase Contract Commercials,Must,"GrounUp shall provide governed purchase contract commercials capability 178 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 178 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-179,Contract Clause Registry,Must,"GrounUp shall provide governed contract clause registry capability 179 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 179 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-180,Obligation Management,Must,"GrounUp shall provide governed obligation management capability 180 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 180 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-181,Notice Management,Must,"GrounUp shall provide governed notice management capability 181 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 181 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-182,Potential Change Management,Must,"GrounUp shall provide governed potential change management capability 182 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 182 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-183,Change Order Management,Must,"GrounUp shall provide governed change order management capability 183 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 183 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-184,Change Pricing,Must,"GrounUp shall provide governed change pricing capability 184 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 184 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-185,T&M / Force Account,Must,"GrounUp shall provide governed t&m / force account capability 185 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 185 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-186,Change Authorization,Must,"GrounUp shall provide governed change authorization capability 186 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 186 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-187,Contract Value Control,Must,"GrounUp shall provide governed contract value control capability 187 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 187 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-188,Claims Management,Must,"GrounUp shall provide governed claims management capability 188 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 188 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-189,Delay & Disruption Records,Must,"GrounUp shall provide governed delay & disruption records capability 189 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 189 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-190,Differing Site Conditions,Must,"GrounUp shall provide governed differing site conditions capability 190 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 190 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
P19-REQ-191,Scope & Design Change,Must,"GrounUp shall provide governed scope & design change capability 191 with contract/project scope, authority limits, versioned commercial records, linked source evidence, permissions, deadlines and auditable decision history.","Verify requirement 191 using controlled contract/change/claim records, authority and deadline rules, linked cost/schedule/document evidence, permissions and mapped test results.",v1.0.0
