requirement_id,domain,priority,requirement,acceptance_criteria,version
P18-REQ-091,Calendars & Shifts,Must,"GrounUp shall provide governed calendars & shifts capability 91 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 91 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-092,Resource Planning,Must,"GrounUp shall provide governed resource planning capability 92 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 92 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-093,Resource Loading,Must,"GrounUp shall provide governed resource loading capability 93 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 93 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-094,Resource Leveling,Must,"GrounUp shall provide governed resource leveling capability 94 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 94 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-095,Crew Planning,Must,"GrounUp shall provide governed crew planning capability 95 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 95 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-096,Equipment Planning,Must,"GrounUp shall provide governed equipment planning capability 96 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 96 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-097,Truck & Haul Planning,Must,"GrounUp shall provide governed truck & haul planning capability 97 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 97 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-098,Material Planning,Must,"GrounUp shall provide governed material planning capability 98 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 98 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-099,Subcontractor Planning,Must,"GrounUp shall provide governed subcontractor planning capability 99 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 99 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-100,Look-Ahead Planning,Must,"GrounUp shall provide governed look-ahead planning capability 100 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 100 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-101,Last Planner & Commitments,Must,"GrounUp shall provide governed last planner & commitments capability 101 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 101 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-102,Pull Planning,Must,"GrounUp shall provide governed pull planning capability 102 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 102 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-103,Milestones & Contract Dates,Must,"GrounUp shall provide governed milestones & contract dates capability 103 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 103 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-104,Baseline Management,Must,"GrounUp shall provide governed baseline management capability 104 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 104 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-105,Schedule Update Cycle,Must,"GrounUp shall provide governed schedule update cycle capability 105 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 105 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-106,Progress Measurement,Must,"GrounUp shall provide governed progress measurement capability 106 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 106 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-107,Cost & Schedule Integration,Must,"GrounUp shall provide governed cost & schedule integration capability 107 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 107 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-108,Constraint Management,Must,"GrounUp shall provide governed constraint management capability 108 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 108 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-109,Weather & Calendar Impacts,Must,"GrounUp shall provide governed weather & calendar impacts capability 109 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 109 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-110,Schedule Risk Analysis,Must,"GrounUp shall provide governed schedule risk analysis capability 110 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 110 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-111,Recovery & Acceleration,Must,"GrounUp shall provide governed recovery & acceleration capability 111 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 111 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-112,Delay & Impact Analysis,Must,"GrounUp shall provide governed delay & impact analysis capability 112 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 112 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-113,Portfolio Capacity Planning,Must,"GrounUp shall provide governed portfolio capacity planning capability 113 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 113 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-114,What-If & Scenario Planning,Must,"GrounUp shall provide governed what-if & scenario planning capability 114 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 114 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-115,AI Schedule Intelligence,Must,"GrounUp shall provide governed ai schedule intelligence capability 115 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 115 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-116,Scheduling Digital Twin,Must,"GrounUp shall provide governed scheduling digital twin capability 116 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 116 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-117,Enterprise Scheduling Core,Must,"GrounUp shall provide governed enterprise scheduling core capability 117 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 117 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-118,CPM Scheduling,Must,"GrounUp shall provide governed cpm scheduling capability 118 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 118 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-119,Work Breakdown Structure,Must,"GrounUp shall provide governed work breakdown structure capability 119 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 119 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-120,Calendars & Shifts,Must,"GrounUp shall provide governed calendars & shifts capability 120 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 120 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-121,Resource Planning,Must,"GrounUp shall provide governed resource planning capability 121 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 121 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-122,Resource Loading,Must,"GrounUp shall provide governed resource loading capability 122 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 122 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-123,Resource Leveling,Must,"GrounUp shall provide governed resource leveling capability 123 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 123 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-124,Crew Planning,Must,"GrounUp shall provide governed crew planning capability 124 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 124 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-125,Equipment Planning,Must,"GrounUp shall provide governed equipment planning capability 125 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 125 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-126,Truck & Haul Planning,Must,"GrounUp shall provide governed truck & haul planning capability 126 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 126 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-127,Material Planning,Must,"GrounUp shall provide governed material planning capability 127 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 127 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-128,Subcontractor Planning,Must,"GrounUp shall provide governed subcontractor planning capability 128 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 128 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-129,Look-Ahead Planning,Must,"GrounUp shall provide governed look-ahead planning capability 129 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 129 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-130,Last Planner & Commitments,Must,"GrounUp shall provide governed last planner & commitments capability 130 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 130 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-131,Pull Planning,Must,"GrounUp shall provide governed pull planning capability 131 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 131 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-132,Milestones & Contract Dates,Must,"GrounUp shall provide governed milestones & contract dates capability 132 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 132 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-133,Baseline Management,Must,"GrounUp shall provide governed baseline management capability 133 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 133 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-134,Schedule Update Cycle,Must,"GrounUp shall provide governed schedule update cycle capability 134 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 134 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-135,Progress Measurement,Must,"GrounUp shall provide governed progress measurement capability 135 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 135 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-136,Cost & Schedule Integration,Must,"GrounUp shall provide governed cost & schedule integration capability 136 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 136 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-137,Constraint Management,Must,"GrounUp shall provide governed constraint management capability 137 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 137 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-138,Weather & Calendar Impacts,Must,"GrounUp shall provide governed weather & calendar impacts capability 138 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 138 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-139,Schedule Risk Analysis,Must,"GrounUp shall provide governed schedule risk analysis capability 139 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 139 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-140,Recovery & Acceleration,Must,"GrounUp shall provide governed recovery & acceleration capability 140 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 140 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-141,Delay & Impact Analysis,Must,"GrounUp shall provide governed delay & impact analysis capability 141 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 141 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-142,Portfolio Capacity Planning,Must,"GrounUp shall provide governed portfolio capacity planning capability 142 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 142 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-143,What-If & Scenario Planning,Must,"GrounUp shall provide governed what-if & scenario planning capability 143 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 143 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-144,AI Schedule Intelligence,Must,"GrounUp shall provide governed ai schedule intelligence capability 144 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 144 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-145,Scheduling Digital Twin,Must,"GrounUp shall provide governed scheduling digital twin capability 145 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 145 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-146,Enterprise Scheduling Core,Must,"GrounUp shall provide governed enterprise scheduling core capability 146 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 146 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-147,CPM Scheduling,Must,"GrounUp shall provide governed cpm scheduling capability 147 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 147 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-148,Work Breakdown Structure,Must,"GrounUp shall provide governed work breakdown structure capability 148 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 148 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-149,Calendars & Shifts,Must,"GrounUp shall provide governed calendars & shifts capability 149 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 149 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-150,Resource Planning,Must,"GrounUp shall provide governed resource planning capability 150 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 150 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-151,Resource Loading,Must,"GrounUp shall provide governed resource loading capability 151 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 151 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-152,Resource Leveling,Must,"GrounUp shall provide governed resource leveling capability 152 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 152 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-153,Crew Planning,Must,"GrounUp shall provide governed crew planning capability 153 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 153 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-154,Equipment Planning,Must,"GrounUp shall provide governed equipment planning capability 154 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 154 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-155,Truck & Haul Planning,Must,"GrounUp shall provide governed truck & haul planning capability 155 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 155 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-156,Material Planning,Must,"GrounUp shall provide governed material planning capability 156 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 156 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-157,Subcontractor Planning,Must,"GrounUp shall provide governed subcontractor planning capability 157 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 157 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-158,Look-Ahead Planning,Must,"GrounUp shall provide governed look-ahead planning capability 158 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 158 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-159,Last Planner & Commitments,Must,"GrounUp shall provide governed last planner & commitments capability 159 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 159 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-160,Pull Planning,Must,"GrounUp shall provide governed pull planning capability 160 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 160 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-161,Milestones & Contract Dates,Must,"GrounUp shall provide governed milestones & contract dates capability 161 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 161 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-162,Baseline Management,Must,"GrounUp shall provide governed baseline management capability 162 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 162 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-163,Schedule Update Cycle,Must,"GrounUp shall provide governed schedule update cycle capability 163 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 163 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-164,Progress Measurement,Must,"GrounUp shall provide governed progress measurement capability 164 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 164 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-165,Cost & Schedule Integration,Must,"GrounUp shall provide governed cost & schedule integration capability 165 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 165 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-166,Constraint Management,Must,"GrounUp shall provide governed constraint management capability 166 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 166 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-167,Weather & Calendar Impacts,Must,"GrounUp shall provide governed weather & calendar impacts capability 167 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 167 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-168,Schedule Risk Analysis,Must,"GrounUp shall provide governed schedule risk analysis capability 168 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 168 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-169,Recovery & Acceleration,Must,"GrounUp shall provide governed recovery & acceleration capability 169 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 169 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-170,Delay & Impact Analysis,Must,"GrounUp shall provide governed delay & impact analysis capability 170 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 170 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-171,Portfolio Capacity Planning,Must,"GrounUp shall provide governed portfolio capacity planning capability 171 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 171 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-172,What-If & Scenario Planning,Must,"GrounUp shall provide governed what-if & scenario planning capability 172 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 172 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-173,AI Schedule Intelligence,Must,"GrounUp shall provide governed ai schedule intelligence capability 173 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 173 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-174,Scheduling Digital Twin,Must,"GrounUp shall provide governed scheduling digital twin capability 174 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 174 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-175,Enterprise Scheduling Core,Must,"GrounUp shall provide governed enterprise scheduling core capability 175 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 175 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-176,CPM Scheduling,Must,"GrounUp shall provide governed cpm scheduling capability 176 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 176 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-177,Work Breakdown Structure,Must,"GrounUp shall provide governed work breakdown structure capability 177 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 177 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-178,Calendars & Shifts,Must,"GrounUp shall provide governed calendars & shifts capability 178 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 178 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-179,Resource Planning,Must,"GrounUp shall provide governed resource planning capability 179 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 179 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-180,Resource Loading,Must,"GrounUp shall provide governed resource loading capability 180 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 180 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
P18-REQ-181,Resource Leveling,Must,"GrounUp shall provide governed resource leveling capability 181 with project/portfolio scope, versioned schedule logic, calendar/resource context, permissions, change history and traceable acceptance evidence.","Verify requirement 181 using schedule calculation, resource/calendar context, baseline/update governance, permission boundaries, linked operational evidence and mapped test results.",v1.0.0
