requirement_id,test_id,engine_id,api_id,ui_id,status
P18-REQ-304,P18-TST-304,P18-ENG-009,P18-API-048,P18-UI-010,Mapped
P18-REQ-305,P18-TST-305,P18-ENG-010,P18-API-049,P18-UI-011,Mapped
P18-REQ-306,P18-TST-306,P18-ENG-011,P18-API-050,P18-UI-012,Mapped
P18-REQ-307,P18-TST-307,P18-ENG-012,P18-API-051,P18-UI-013,Mapped
P18-REQ-308,P18-TST-308,P18-ENG-013,P18-API-052,P18-UI-014,Mapped
P18-REQ-309,P18-TST-309,P18-ENG-014,P18-API-053,P18-UI-015,Mapped
P18-REQ-310,P18-TST-310,P18-ENG-015,P18-API-054,P18-UI-016,Mapped
P18-REQ-311,P18-TST-311,P18-ENG-016,P18-API-055,P18-UI-017,Mapped
P18-REQ-312,P18-TST-312,P18-ENG-017,P18-API-056,P18-UI-018,Mapped
P18-REQ-313,P18-TST-313,P18-ENG-018,P18-API-057,P18-UI-019,Mapped
P18-REQ-314,P18-TST-314,P18-ENG-019,P18-API-058,P18-UI-020,Mapped
P18-REQ-315,P18-TST-315,P18-ENG-020,P18-API-059,P18-UI-021,Mapped
P18-REQ-316,P18-TST-316,P18-ENG-021,P18-API-060,P18-UI-022,Mapped
P18-REQ-317,P18-TST-317,P18-ENG-022,P18-API-061,P18-UI-023,Mapped
P18-REQ-318,P18-TST-318,P18-ENG-023,P18-API-062,P18-UI-024,Mapped
P18-REQ-319,P18-TST-319,P18-ENG-024,P18-API-063,P18-UI-025,Mapped
P18-REQ-320,P18-TST-320,P18-ENG-025,P18-API-064,P18-UI-026,Mapped
P18-REQ-321,P18-TST-321,P18-ENG-026,P18-API-001,P18-UI-027,Mapped
P18-REQ-322,P18-TST-322,P18-ENG-027,P18-API-002,P18-UI-028,Mapped
P18-REQ-323,P18-TST-323,P18-ENG-028,P18-API-003,P18-UI-029,Mapped
P18-REQ-324,P18-TST-324,P18-ENG-029,P18-API-004,P18-UI-030,Mapped
P18-REQ-325,P18-TST-325,P18-ENG-030,P18-API-005,P18-UI-031,Mapped
P18-REQ-326,P18-TST-326,P18-ENG-031,P18-API-006,P18-UI-032,Mapped
P18-REQ-327,P18-TST-327,P18-ENG-032,P18-API-007,P18-UI-033,Mapped
P18-REQ-328,P18-TST-328,P18-ENG-033,P18-API-008,P18-UI-034,Mapped
P18-REQ-329,P18-TST-329,P18-ENG-034,P18-API-009,P18-UI-035,Mapped
P18-REQ-330,P18-TST-330,P18-ENG-035,P18-API-010,P18-UI-036,Mapped
P18-REQ-331,P18-TST-331,P18-ENG-036,P18-API-011,P18-UI-037,Mapped
P18-REQ-332,P18-TST-332,P18-ENG-037,P18-API-012,P18-UI-038,Mapped
P18-REQ-333,P18-TST-333,P18-ENG-038,P18-API-013,P18-UI-039,Mapped
P18-REQ-334,P18-TST-334,P18-ENG-039,P18-API-014,P18-UI-040,Mapped
P18-REQ-335,P18-TST-335,P18-ENG-040,P18-API-015,P18-UI-041,Mapped
P18-REQ-336,P18-TST-336,P18-ENG-041,P18-API-016,P18-UI-042,Mapped
P18-REQ-337,P18-TST-337,P18-ENG-042,P18-API-017,P18-UI-043,Mapped
P18-REQ-338,P18-TST-338,P18-ENG-043,P18-API-018,P18-UI-044,Mapped
P18-REQ-339,P18-TST-339,P18-ENG-044,P18-API-019,P18-UI-045,Mapped
P18-REQ-340,P18-TST-340,P18-ENG-045,P18-API-020,P18-UI-046,Mapped
P18-REQ-341,P18-TST-341,P18-ENG-046,P18-API-021,P18-UI-047,Mapped
P18-REQ-342,P18-TST-342,P18-ENG-047,P18-API-022,P18-UI-048,Mapped
P18-REQ-343,P18-TST-343,P18-ENG-048,P18-API-023,P18-UI-049,Mapped
P18-REQ-344,P18-TST-344,P18-ENG-049,P18-API-024,P18-UI-001,Mapped
P18-REQ-345,P18-TST-345,P18-ENG-050,P18-API-025,P18-UI-002,Mapped
P18-REQ-346,P18-TST-346,P18-ENG-051,P18-API-026,P18-UI-003,Mapped
P18-REQ-347,P18-TST-347,P18-ENG-052,P18-API-027,P18-UI-004,Mapped
P18-REQ-348,P18-TST-348,P18-ENG-053,P18-API-028,P18-UI-005,Mapped
P18-REQ-349,P18-TST-349,P18-ENG-054,P18-API-029,P18-UI-006,Mapped
P18-REQ-350,P18-TST-350,P18-ENG-055,P18-API-030,P18-UI-007,Mapped
P18-REQ-351,P18-TST-351,P18-ENG-056,P18-API-031,P18-UI-008,Mapped
P18-REQ-352,P18-TST-352,P18-ENG-057,P18-API-032,P18-UI-009,Mapped
P18-REQ-353,P18-TST-353,P18-ENG-058,P18-API-033,P18-UI-010,Mapped
P18-REQ-354,P18-TST-354,P18-ENG-059,P18-API-034,P18-UI-011,Mapped
P18-REQ-355,P18-TST-355,P18-ENG-001,P18-API-035,P18-UI-012,Mapped
P18-REQ-356,P18-TST-356,P18-ENG-002,P18-API-036,P18-UI-013,Mapped
P18-REQ-357,P18-TST-357,P18-ENG-003,P18-API-037,P18-UI-014,Mapped
P18-REQ-358,P18-TST-358,P18-ENG-004,P18-API-038,P18-UI-015,Mapped
P18-REQ-359,P18-TST-359,P18-ENG-005,P18-API-039,P18-UI-016,Mapped
P18-REQ-360,P18-TST-360,P18-ENG-006,P18-API-040,P18-UI-017,Mapped
P18-REQ-361,P18-TST-361,P18-ENG-007,P18-API-041,P18-UI-018,Mapped
P18-REQ-362,P18-TST-362,P18-ENG-008,P18-API-042,P18-UI-019,Mapped
P18-REQ-363,P18-TST-363,P18-ENG-009,P18-API-043,P18-UI-020,Mapped
P18-REQ-364,P18-TST-364,P18-ENG-010,P18-API-044,P18-UI-021,Mapped
P18-REQ-365,P18-TST-365,P18-ENG-011,P18-API-045,P18-UI-022,Mapped
P18-REQ-366,P18-TST-366,P18-ENG-012,P18-API-046,P18-UI-023,Mapped
P18-REQ-367,P18-TST-367,P18-ENG-013,P18-API-047,P18-UI-024,Mapped
P18-REQ-368,P18-TST-368,P18-ENG-014,P18-API-048,P18-UI-025,Mapped
P18-REQ-369,P18-TST-369,P18-ENG-015,P18-API-049,P18-UI-026,Mapped
P18-REQ-370,P18-TST-370,P18-ENG-016,P18-API-050,P18-UI-027,Mapped
P18-REQ-371,P18-TST-371,P18-ENG-017,P18-API-051,P18-UI-028,Mapped
P18-REQ-372,P18-TST-372,P18-ENG-018,P18-API-052,P18-UI-029,Mapped
P18-REQ-373,P18-TST-373,P18-ENG-019,P18-API-053,P18-UI-030,Mapped
P18-REQ-374,P18-TST-374,P18-ENG-020,P18-API-054,P18-UI-031,Mapped
P18-REQ-375,P18-TST-375,P18-ENG-021,P18-API-055,P18-UI-032,Mapped
P18-REQ-376,P18-TST-376,P18-ENG-022,P18-API-056,P18-UI-033,Mapped
P18-REQ-377,P18-TST-377,P18-ENG-023,P18-API-057,P18-UI-034,Mapped
P18-REQ-378,P18-TST-378,P18-ENG-024,P18-API-058,P18-UI-035,Mapped
P18-REQ-379,P18-TST-379,P18-ENG-025,P18-API-059,P18-UI-036,Mapped
P18-REQ-380,P18-TST-380,P18-ENG-026,P18-API-060,P18-UI-037,Mapped
P18-REQ-381,P18-TST-381,P18-ENG-027,P18-API-061,P18-UI-038,Mapped
P18-REQ-382,P18-TST-382,P18-ENG-028,P18-API-062,P18-UI-039,Mapped
P18-REQ-383,P18-TST-383,P18-ENG-029,P18-API-063,P18-UI-040,Mapped
P18-REQ-384,P18-TST-384,P18-ENG-030,P18-API-064,P18-UI-041,Mapped
P18-REQ-385,P18-TST-385,P18-ENG-031,P18-API-001,P18-UI-042,Mapped
P18-REQ-386,P18-TST-386,P18-ENG-032,P18-API-002,P18-UI-043,Mapped
P18-REQ-387,P18-TST-387,P18-ENG-033,P18-API-003,P18-UI-044,Mapped
P18-REQ-388,P18-TST-388,P18-ENG-034,P18-API-004,P18-UI-045,Mapped
P18-REQ-389,P18-TST-389,P18-ENG-035,P18-API-005,P18-UI-046,Mapped
P18-REQ-390,P18-TST-390,P18-ENG-036,P18-API-006,P18-UI-047,Mapped
P18-REQ-391,P18-TST-391,P18-ENG-037,P18-API-007,P18-UI-048,Mapped
P18-REQ-392,P18-TST-392,P18-ENG-038,P18-API-008,P18-UI-049,Mapped
P18-REQ-393,P18-TST-393,P18-ENG-039,P18-API-009,P18-UI-001,Mapped
P18-REQ-394,P18-TST-394,P18-ENG-040,P18-API-010,P18-UI-002,Mapped
P18-REQ-395,P18-TST-395,P18-ENG-041,P18-API-011,P18-UI-003,Mapped
P18-REQ-396,P18-TST-396,P18-ENG-042,P18-API-012,P18-UI-004,Mapped
P18-REQ-397,P18-TST-397,P18-ENG-043,P18-API-013,P18-UI-005,Mapped
P18-REQ-398,P18-TST-398,P18-ENG-044,P18-API-014,P18-UI-006,Mapped
P18-REQ-399,P18-TST-399,P18-ENG-045,P18-API-015,P18-UI-007,Mapped
P18-REQ-400,P18-TST-400,P18-ENG-046,P18-API-016,P18-UI-008,Mapped
