requirement_id,test_id,engine_id,api_id,ui_id,status
P19-REQ-304,P19-TST-304,P19-ENG-039,P19-API-032,P19-UI-010,Mapped
P19-REQ-305,P19-TST-305,P19-ENG-040,P19-API-033,P19-UI-011,Mapped
P19-REQ-306,P19-TST-306,P19-ENG-041,P19-API-034,P19-UI-012,Mapped
P19-REQ-307,P19-TST-307,P19-ENG-042,P19-API-035,P19-UI-013,Mapped
P19-REQ-308,P19-TST-308,P19-ENG-043,P19-API-036,P19-UI-014,Mapped
P19-REQ-309,P19-TST-309,P19-ENG-044,P19-API-037,P19-UI-015,Mapped
P19-REQ-310,P19-TST-310,P19-ENG-045,P19-API-038,P19-UI-016,Mapped
P19-REQ-311,P19-TST-311,P19-ENG-046,P19-API-039,P19-UI-017,Mapped
P19-REQ-312,P19-TST-312,P19-ENG-047,P19-API-040,P19-UI-018,Mapped
P19-REQ-313,P19-TST-313,P19-ENG-048,P19-API-041,P19-UI-019,Mapped
P19-REQ-314,P19-TST-314,P19-ENG-049,P19-API-042,P19-UI-020,Mapped
P19-REQ-315,P19-TST-315,P19-ENG-050,P19-API-043,P19-UI-021,Mapped
P19-REQ-316,P19-TST-316,P19-ENG-051,P19-API-044,P19-UI-022,Mapped
P19-REQ-317,P19-TST-317,P19-ENG-052,P19-API-045,P19-UI-023,Mapped
P19-REQ-318,P19-TST-318,P19-ENG-053,P19-API-046,P19-UI-024,Mapped
P19-REQ-319,P19-TST-319,P19-ENG-001,P19-API-047,P19-UI-025,Mapped
P19-REQ-320,P19-TST-320,P19-ENG-002,P19-API-048,P19-UI-026,Mapped
P19-REQ-321,P19-TST-321,P19-ENG-003,P19-API-049,P19-UI-027,Mapped
P19-REQ-322,P19-TST-322,P19-ENG-004,P19-API-050,P19-UI-028,Mapped
P19-REQ-323,P19-TST-323,P19-ENG-005,P19-API-051,P19-UI-029,Mapped
P19-REQ-324,P19-TST-324,P19-ENG-006,P19-API-052,P19-UI-030,Mapped
P19-REQ-325,P19-TST-325,P19-ENG-007,P19-API-053,P19-UI-031,Mapped
P19-REQ-326,P19-TST-326,P19-ENG-008,P19-API-054,P19-UI-032,Mapped
P19-REQ-327,P19-TST-327,P19-ENG-009,P19-API-055,P19-UI-033,Mapped
P19-REQ-328,P19-TST-328,P19-ENG-010,P19-API-056,P19-UI-034,Mapped
P19-REQ-329,P19-TST-329,P19-ENG-011,P19-API-057,P19-UI-035,Mapped
P19-REQ-330,P19-TST-330,P19-ENG-012,P19-API-058,P19-UI-036,Mapped
P19-REQ-331,P19-TST-331,P19-ENG-013,P19-API-059,P19-UI-037,Mapped
P19-REQ-332,P19-TST-332,P19-ENG-014,P19-API-060,P19-UI-038,Mapped
P19-REQ-333,P19-TST-333,P19-ENG-015,P19-API-061,P19-UI-039,Mapped
P19-REQ-334,P19-TST-334,P19-ENG-016,P19-API-062,P19-UI-040,Mapped
P19-REQ-335,P19-TST-335,P19-ENG-017,P19-API-063,P19-UI-041,Mapped
P19-REQ-336,P19-TST-336,P19-ENG-018,P19-API-064,P19-UI-042,Mapped
P19-REQ-337,P19-TST-337,P19-ENG-019,P19-API-065,P19-UI-043,Mapped
P19-REQ-338,P19-TST-338,P19-ENG-020,P19-API-066,P19-UI-044,Mapped
P19-REQ-339,P19-TST-339,P19-ENG-021,P19-API-067,P19-UI-045,Mapped
P19-REQ-340,P19-TST-340,P19-ENG-022,P19-API-068,P19-UI-046,Mapped
P19-REQ-341,P19-TST-341,P19-ENG-023,P19-API-001,P19-UI-047,Mapped
P19-REQ-342,P19-TST-342,P19-ENG-024,P19-API-002,P19-UI-048,Mapped
P19-REQ-343,P19-TST-343,P19-ENG-025,P19-API-003,P19-UI-049,Mapped
P19-REQ-344,P19-TST-344,P19-ENG-026,P19-API-004,P19-UI-001,Mapped
P19-REQ-345,P19-TST-345,P19-ENG-027,P19-API-005,P19-UI-002,Mapped
P19-REQ-346,P19-TST-346,P19-ENG-028,P19-API-006,P19-UI-003,Mapped
P19-REQ-347,P19-TST-347,P19-ENG-029,P19-API-007,P19-UI-004,Mapped
P19-REQ-348,P19-TST-348,P19-ENG-030,P19-API-008,P19-UI-005,Mapped
P19-REQ-349,P19-TST-349,P19-ENG-031,P19-API-009,P19-UI-006,Mapped
P19-REQ-350,P19-TST-350,P19-ENG-032,P19-API-010,P19-UI-007,Mapped
P19-REQ-351,P19-TST-351,P19-ENG-033,P19-API-011,P19-UI-008,Mapped
P19-REQ-352,P19-TST-352,P19-ENG-034,P19-API-012,P19-UI-009,Mapped
P19-REQ-353,P19-TST-353,P19-ENG-035,P19-API-013,P19-UI-010,Mapped
P19-REQ-354,P19-TST-354,P19-ENG-036,P19-API-014,P19-UI-011,Mapped
P19-REQ-355,P19-TST-355,P19-ENG-037,P19-API-015,P19-UI-012,Mapped
P19-REQ-356,P19-TST-356,P19-ENG-038,P19-API-016,P19-UI-013,Mapped
P19-REQ-357,P19-TST-357,P19-ENG-039,P19-API-017,P19-UI-014,Mapped
P19-REQ-358,P19-TST-358,P19-ENG-040,P19-API-018,P19-UI-015,Mapped
P19-REQ-359,P19-TST-359,P19-ENG-041,P19-API-019,P19-UI-016,Mapped
P19-REQ-360,P19-TST-360,P19-ENG-042,P19-API-020,P19-UI-017,Mapped
P19-REQ-361,P19-TST-361,P19-ENG-043,P19-API-021,P19-UI-018,Mapped
P19-REQ-362,P19-TST-362,P19-ENG-044,P19-API-022,P19-UI-019,Mapped
P19-REQ-363,P19-TST-363,P19-ENG-045,P19-API-023,P19-UI-020,Mapped
P19-REQ-364,P19-TST-364,P19-ENG-046,P19-API-024,P19-UI-021,Mapped
P19-REQ-365,P19-TST-365,P19-ENG-047,P19-API-025,P19-UI-022,Mapped
P19-REQ-366,P19-TST-366,P19-ENG-048,P19-API-026,P19-UI-023,Mapped
P19-REQ-367,P19-TST-367,P19-ENG-049,P19-API-027,P19-UI-024,Mapped
P19-REQ-368,P19-TST-368,P19-ENG-050,P19-API-028,P19-UI-025,Mapped
P19-REQ-369,P19-TST-369,P19-ENG-051,P19-API-029,P19-UI-026,Mapped
P19-REQ-370,P19-TST-370,P19-ENG-052,P19-API-030,P19-UI-027,Mapped
P19-REQ-371,P19-TST-371,P19-ENG-053,P19-API-031,P19-UI-028,Mapped
P19-REQ-372,P19-TST-372,P19-ENG-001,P19-API-032,P19-UI-029,Mapped
P19-REQ-373,P19-TST-373,P19-ENG-002,P19-API-033,P19-UI-030,Mapped
P19-REQ-374,P19-TST-374,P19-ENG-003,P19-API-034,P19-UI-031,Mapped
P19-REQ-375,P19-TST-375,P19-ENG-004,P19-API-035,P19-UI-032,Mapped
P19-REQ-376,P19-TST-376,P19-ENG-005,P19-API-036,P19-UI-033,Mapped
P19-REQ-377,P19-TST-377,P19-ENG-006,P19-API-037,P19-UI-034,Mapped
P19-REQ-378,P19-TST-378,P19-ENG-007,P19-API-038,P19-UI-035,Mapped
P19-REQ-379,P19-TST-379,P19-ENG-008,P19-API-039,P19-UI-036,Mapped
P19-REQ-380,P19-TST-380,P19-ENG-009,P19-API-040,P19-UI-037,Mapped
P19-REQ-381,P19-TST-381,P19-ENG-010,P19-API-041,P19-UI-038,Mapped
P19-REQ-382,P19-TST-382,P19-ENG-011,P19-API-042,P19-UI-039,Mapped
P19-REQ-383,P19-TST-383,P19-ENG-012,P19-API-043,P19-UI-040,Mapped
P19-REQ-384,P19-TST-384,P19-ENG-013,P19-API-044,P19-UI-041,Mapped
P19-REQ-385,P19-TST-385,P19-ENG-014,P19-API-045,P19-UI-042,Mapped
P19-REQ-386,P19-TST-386,P19-ENG-015,P19-API-046,P19-UI-043,Mapped
P19-REQ-387,P19-TST-387,P19-ENG-016,P19-API-047,P19-UI-044,Mapped
P19-REQ-388,P19-TST-388,P19-ENG-017,P19-API-048,P19-UI-045,Mapped
P19-REQ-389,P19-TST-389,P19-ENG-018,P19-API-049,P19-UI-046,Mapped
P19-REQ-390,P19-TST-390,P19-ENG-019,P19-API-050,P19-UI-047,Mapped
P19-REQ-391,P19-TST-391,P19-ENG-020,P19-API-051,P19-UI-048,Mapped
P19-REQ-392,P19-TST-392,P19-ENG-021,P19-API-052,P19-UI-049,Mapped
P19-REQ-393,P19-TST-393,P19-ENG-022,P19-API-053,P19-UI-001,Mapped
P19-REQ-394,P19-TST-394,P19-ENG-023,P19-API-054,P19-UI-002,Mapped
P19-REQ-395,P19-TST-395,P19-ENG-024,P19-API-055,P19-UI-003,Mapped
P19-REQ-396,P19-TST-396,P19-ENG-025,P19-API-056,P19-UI-004,Mapped
P19-REQ-397,P19-TST-397,P19-ENG-026,P19-API-057,P19-UI-005,Mapped
P19-REQ-398,P19-TST-398,P19-ENG-027,P19-API-058,P19-UI-006,Mapped
P19-REQ-399,P19-TST-399,P19-ENG-028,P19-API-059,P19-UI-007,Mapped
P19-REQ-400,P19-TST-400,P19-ENG-029,P19-API-060,P19-UI-008,Mapped
P19-REQ-401,P19-TST-401,P19-ENG-030,P19-API-061,P19-UI-009,Mapped
P19-REQ-402,P19-TST-402,P19-ENG-031,P19-API-062,P19-UI-010,Mapped
P19-REQ-403,P19-TST-403,P19-ENG-032,P19-API-063,P19-UI-011,Mapped
P19-REQ-404,P19-TST-404,P19-ENG-033,P19-API-064,P19-UI-012,Mapped
P19-REQ-405,P19-TST-405,P19-ENG-034,P19-API-065,P19-UI-013,Mapped
P19-REQ-406,P19-TST-406,P19-ENG-035,P19-API-066,P19-UI-014,Mapped
P19-REQ-407,P19-TST-407,P19-ENG-036,P19-API-067,P19-UI-015,Mapped
P19-REQ-408,P19-TST-408,P19-ENG-037,P19-API-068,P19-UI-016,Mapped
P19-REQ-409,P19-TST-409,P19-ENG-038,P19-API-001,P19-UI-017,Mapped
P19-REQ-410,P19-TST-410,P19-ENG-039,P19-API-002,P19-UI-018,Mapped
P19-REQ-411,P19-TST-411,P19-ENG-040,P19-API-003,P19-UI-019,Mapped
P19-REQ-412,P19-TST-412,P19-ENG-041,P19-API-004,P19-UI-020,Mapped
P19-REQ-413,P19-TST-413,P19-ENG-042,P19-API-005,P19-UI-021,Mapped
P19-REQ-414,P19-TST-414,P19-ENG-043,P19-API-006,P19-UI-022,Mapped
P19-REQ-415,P19-TST-415,P19-ENG-044,P19-API-007,P19-UI-023,Mapped
P19-REQ-416,P19-TST-416,P19-ENG-045,P19-API-008,P19-UI-024,Mapped
P19-REQ-417,P19-TST-417,P19-ENG-046,P19-API-009,P19-UI-025,Mapped
P19-REQ-418,P19-TST-418,P19-ENG-047,P19-API-010,P19-UI-026,Mapped
P19-REQ-419,P19-TST-419,P19-ENG-048,P19-API-011,P19-UI-027,Mapped
P19-REQ-420,P19-TST-420,P19-ENG-049,P19-API-012,P19-UI-028,Mapped
