requirement_id,domain,priority,requirement,acceptance_criteria,version,status
P27-REQ-120,Material/Disposal Recommendation,Must,"GrounUp shall implement governed material/disposal recommendation capability 120 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 120 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-121,Estimate Math Review,Must,"GrounUp shall implement governed estimate math review capability 121 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 121 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-122,Estimate Completeness Review,Must,"GrounUp shall implement governed estimate completeness review capability 122 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 122 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-123,Pricing Source Review,Must,"GrounUp shall implement governed pricing source review capability 123 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 123 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-124,Markup Review,Must,"GrounUp shall implement governed markup review capability 124 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 124 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-125,Scenario Review,Must,"GrounUp shall implement governed scenario review capability 125 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 125 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-126,Risk Detection,Must,"GrounUp shall implement governed risk detection capability 126 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 126 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-127,Scope Gap Detection,Must,"GrounUp shall implement governed scope gap detection capability 127 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 127 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-128,Conflict Detection,Must,"GrounUp shall implement governed conflict detection capability 128 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 128 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-129,Missing Information Detection,Must,"GrounUp shall implement governed missing information detection capability 129 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 129 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-130,Constructability Review,Must,"GrounUp shall implement governed constructability review capability 130 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 130 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-131,Safety/Compliance Advisory,Must,"GrounUp shall implement governed safety/compliance advisory capability 131 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 131 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-132,Schedule Risk Advisory,Must,"GrounUp shall implement governed schedule risk advisory capability 132 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 132 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-133,Commercial Risk Advisory,Must,"GrounUp shall implement governed commercial risk advisory capability 133 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 133 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-134,Agent Orchestration,Must,"GrounUp shall implement governed agent orchestration capability 134 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 134 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-135,Agent Delegation,Must,"GrounUp shall implement governed agent delegation capability 135 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 135 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-136,Agent Memory Boundaries,Must,"GrounUp shall implement governed agent memory boundaries capability 136 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 136 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-137,Tool Permissioning,Must,"GrounUp shall implement governed tool permissioning capability 137 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 137 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-138,Human Approval Gates,Must,"GrounUp shall implement governed human approval gates capability 138 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 138 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-139,AI Evidence & Citations,Must,"GrounUp shall implement governed ai evidence & citations capability 139 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 139 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-140,Confidence Scoring,Must,"GrounUp shall implement governed confidence scoring capability 140 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 140 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-141,Model/Prompt Versioning,Must,"GrounUp shall implement governed model/prompt versioning capability 141 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 141 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-142,AI Evaluation,Must,"GrounUp shall implement governed ai evaluation capability 142 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 142 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-143,Regression Testing,Must,"GrounUp shall implement governed regression testing capability 143 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 143 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-144,Hallucination Guardrails,Must,"GrounUp shall implement governed hallucination guardrails capability 144 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 144 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-145,Cost/Token Controls,Must,"GrounUp shall implement governed cost/token controls capability 145 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 145 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-146,Latency Controls,Must,"GrounUp shall implement governed latency controls capability 146 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 146 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-147,Provider Abstraction,Must,"GrounUp shall implement governed provider abstraction capability 147 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 147 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-148,Fallback/Degradation,Must,"GrounUp shall implement governed fallback/degradation capability 148 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 148 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-149,AI Audit Trail,Must,"GrounUp shall implement governed ai audit trail capability 149 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 149 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-150,Feedback & Calibration,Must,"GrounUp shall implement governed feedback & calibration capability 150 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 150 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-151,Autonomous Background Tasks,Must,"GrounUp shall implement governed autonomous background tasks capability 151 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 151 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-152,Digital Twin AI Context,Must,"GrounUp shall implement governed digital twin ai context capability 152 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 152 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-153,AI Incident Response,Must,"GrounUp shall implement governed ai incident response capability 153 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 153 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-154,AI Copilot Core,Must,"GrounUp shall implement governed ai copilot core capability 154 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 154 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-155,Conversation Context,Must,"GrounUp shall implement governed conversation context capability 155 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 155 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-156,Tool Routing,Must,"GrounUp shall implement governed tool routing capability 156 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 156 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-157,Construction Knowledge Retrieval,Must,"GrounUp shall implement governed construction knowledge retrieval capability 157 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 157 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-158,Document Retrieval,Must,"GrounUp shall implement governed document retrieval capability 158 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 158 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-159,Plan Sheet Intelligence,Must,"GrounUp shall implement governed plan sheet intelligence capability 159 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 159 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-160,Specification Intelligence,Must,"GrounUp shall implement governed specification intelligence capability 160 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 160 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-161,Addenda Intelligence,Must,"GrounUp shall implement governed addenda intelligence capability 161 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 161 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-162,RFI/Submittal Intelligence,Must,"GrounUp shall implement governed rfi/submittal intelligence capability 162 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 162 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-163,Quantity Evidence Extraction,Must,"GrounUp shall implement governed quantity evidence extraction capability 163 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 163 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-164,Service Mapping,Must,"GrounUp shall implement governed service mapping capability 164 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 164 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-165,Assembly Mapping,Must,"GrounUp shall implement governed assembly mapping capability 165 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 165 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-166,Estimate Input Suggestions,Must,"GrounUp shall implement governed estimate input suggestions capability 166 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 166 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-167,Production Assumption Review,Must,"GrounUp shall implement governed production assumption review capability 167 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 167 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-168,Crew Recommendation,Must,"GrounUp shall implement governed crew recommendation capability 168 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 168 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-169,Equipment Recommendation,Must,"GrounUp shall implement governed equipment recommendation capability 169 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 169 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-170,Truck/Haul Recommendation,Must,"GrounUp shall implement governed truck/haul recommendation capability 170 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 170 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-171,Material/Disposal Recommendation,Must,"GrounUp shall implement governed material/disposal recommendation capability 171 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 171 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-172,Estimate Math Review,Must,"GrounUp shall implement governed estimate math review capability 172 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 172 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-173,Estimate Completeness Review,Must,"GrounUp shall implement governed estimate completeness review capability 173 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 173 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-174,Pricing Source Review,Must,"GrounUp shall implement governed pricing source review capability 174 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 174 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-175,Markup Review,Must,"GrounUp shall implement governed markup review capability 175 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 175 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-176,Scenario Review,Must,"GrounUp shall implement governed scenario review capability 176 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 176 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-177,Risk Detection,Must,"GrounUp shall implement governed risk detection capability 177 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 177 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-178,Scope Gap Detection,Must,"GrounUp shall implement governed scope gap detection capability 178 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 178 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-179,Conflict Detection,Must,"GrounUp shall implement governed conflict detection capability 179 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 179 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-180,Missing Information Detection,Must,"GrounUp shall implement governed missing information detection capability 180 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 180 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-181,Constructability Review,Must,"GrounUp shall implement governed constructability review capability 181 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 181 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-182,Safety/Compliance Advisory,Must,"GrounUp shall implement governed safety/compliance advisory capability 182 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 182 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-183,Schedule Risk Advisory,Must,"GrounUp shall implement governed schedule risk advisory capability 183 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 183 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-184,Commercial Risk Advisory,Must,"GrounUp shall implement governed commercial risk advisory capability 184 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 184 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-185,Agent Orchestration,Must,"GrounUp shall implement governed agent orchestration capability 185 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 185 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-186,Agent Delegation,Must,"GrounUp shall implement governed agent delegation capability 186 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 186 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-187,Agent Memory Boundaries,Must,"GrounUp shall implement governed agent memory boundaries capability 187 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 187 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-188,Tool Permissioning,Must,"GrounUp shall implement governed tool permissioning capability 188 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 188 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-189,Human Approval Gates,Must,"GrounUp shall implement governed human approval gates capability 189 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 189 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
P27-REQ-190,AI Evidence & Citations,Must,"GrounUp shall implement governed ai evidence & citations capability 190 using Phase 26 deterministic calculation tools, permission-scoped source retrieval, explicit evidence, confidence, model/prompt/tool versions, human approval boundaries and audit history.","Capability 190 passes when source evidence, tool permissions, deterministic handoff behavior, human-review state, confidence/uncertainty handling, tenant isolation, evaluation results and mapped tests are verified.",v1.0.0,Implementation-ready
